,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
5974,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-07,11.0,TO,Q339,47252,Tin Can Bay,2019-07,8396.946564885497,41458,qld
5975,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-07,5.0,TO,Q339,47245,Cooloola Cove STP,2019-07,3816.793893129771,41458,qld
5989,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-07,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2019-07,19083.969465648854,41458,qld
6196,10464,Stanwell Power Station,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-05,20.0,TO,Q339,10466,Stanwell Power Station,2019-05,15267.175572519083,10464,qld
6203,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-05,9.0,TO,Q339,47251,Rainbow Beach,2019-05,6870.229007633588,41458,qld
6204,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-05,8.0,TO,Q339,47252,Tin Can Bay,2019-05,6106.8702290076335,41458,qld
6205,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-05,8.0,TO,Q339,47245,Cooloola Cove STP,2019-05,6106.8702290076335,41458,qld
6274,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-05,25.0,TO,Q339,22239,Gympie STP,2019-05,19083.969465648854,41458,qld
6275,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-05,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2019-05,19083.969465648854,41458,qld
6408,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-04,10.0,TO,Q339,47251,Rainbow Beach,2019-04,7633.587786259542,41458,qld
6409,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-04,10.0,TO,Q339,47252,Tin Can Bay,2019-04,7633.587786259542,41458,qld
6410,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-04,5.0,TO,Q339,47245,Cooloola Cove STP,2019-04,3816.793893129771,41458,qld
6514,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-04,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2019-03,19083.969465648854,41458,qld
6590,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-03,25.0,TO,Q339,22239,Gympie STP,2019-03,19083.969465648854,41458,qld
6698,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-03,11.5,TO,Q339,47251,Rainbow Beach,2019-02,8778.625954198473,41458,qld
6699,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-03,9.2,TO,Q339,47252,Tin Can Bay,2019-02,7022.900763358778,41458,qld
6700,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-03,4.3,TO,Q339,47245,Cooloola Cove STP,2019-02,3282.442748091603,41458,qld
6777,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-02,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2019-02,19083.969465648854,41458,qld
7022,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2019-01,19083.969465648854,41458,qld
7116,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,10.0,TO,Q339,47251,Rainbow Beach,2019-01,7633.587786259542,41458,qld
7117,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,10.0,TO,Q339,47252,Tin Can Bay,2019-01,7633.587786259542,41458,qld
7118,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,5.0,TO,Q339,47245,Cooloola Cove STP,2019-01,3816.793893129771,41458,qld
7361,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-12,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2018-12,19083.969465648854,41458,qld
7459,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-12,11.2,TO,Q339,47251,Rainbow Beach,2018-12,8549.618320610687,41458,qld
7460,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-12,9.3,TO,Q339,47252,Tin Can Bay,2018-12,7099.236641221374,41458,qld
7461,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-12,4.5,TO,Q339,47245,Cooloola Cove STP,2018-12,3435.114503816794,41458,qld
7640,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-11,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2018-11,19083.969465648854,41458,qld
7834,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-10,25.0,TO,Q339,22239,Gympie STP,2018-10,19083.969465648854,41458,qld
7871,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-10,10.0,TO,Q339,47251,Rainbow Beach,2018-10,7633.587786259542,41458,qld
7872,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-10,10.0,TO,Q339,47252,Tin Can Bay,2018-10,7633.587786259542,41458,qld
7873,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-10,5.0,TO,Q339,47245,Cooloola Cove STP,2018-10,3816.793893129771,41458,qld
8166,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-09,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2018-08,19083.969465648854,41458,qld
8286,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-08,9.0,TO,Q339,47251,Rainbow Beach,2018-08,6870.229007633588,41458,qld
8287,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-08,9.0,TO,Q339,47252,Tin Can Bay,2018-08,6870.229007633588,41458,qld
8288,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-08,7.0,TO,Q339,47245,Cooloola Cove STP,2018-08,5343.511450381679,41458,qld
8561,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-06,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2018-06,19083.969465648854,41458,qld
8563,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-06,9.0,TO,Q339,47251,Rainbow Beach,2018-06,6870.229007633588,41458,qld
8564,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-06,10.5,TO,Q339,47252,Tin Can Bay,2018-06,8015.267175572519,41458,qld
8565,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-06,5.4,TO,Q339,47245,Cooloola Cove STP,2018-06,4122.137404580153,41458,qld
8591,10464,Stanwell Power Station,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-06,15.0,TO,Q339,10466,Stanwell Power Station,2018-06,11450.381679389313,10464,qld
8855,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-05,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2018-04,19083.969465648854,41458,qld
8910,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-04,11.0,TO,Q339,47251,Rainbow Beach,2018-04,8396.946564885497,41458,qld
8911,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-04,8.5,TO,Q339,47252,Tin Can Bay,2018-04,6488.5496183206105,41458,qld
8912,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-04,5.2,TO,Q339,47245,Cooloola Cove STP,2018-04,3969.4656488549617,41458,qld
9184,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2018-03,19083.969465648854,41458,qld
9194,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,25.0,TO,Q339,22239,Gympie STP,2018-03,19083.969465648854,41458,qld
9237,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,10.79,TO,Q339,47251,Rainbow Beach,2018-03,8236.641221374046,41458,qld
9238,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,11.05,TO,Q339,47252,Tin Can Bay,2018-03,8435.114503816794,41458,qld
9239,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,3.38,TO,Q339,47245,Cooloola Cove STP,2018-03,2580.152671755725,41458,qld
9459,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-02,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2018-02,19083.969465648854,41458,qld
9756,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2018-01,19083.969465648854,41458,qld
9801,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,10.4,TO,Q339,47251,Rainbow Beach,2018-01,7938.9312977099235,41458,qld
9802,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,9.1,TO,Q339,47252,Tin Can Bay,2018-01,6946.564885496183,41458,qld
9803,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,5.2,TO,Q339,47245,Cooloola Cove STP,2018-01,3969.4656488549617,41458,qld
9929,10464,Stanwell Power Station,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-12,20.0,TO,Q339,10466,Stanwell Power Station,2017-12,15267.175572519083,10464,qld
10110,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-12,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2017-12,19083.969465648854,41458,qld
10238,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-11,10.14,TO,Q339,47251,Rainbow Beach,2017-11,7740.458015267176,41458,qld
10239,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-11,11.57,TO,Q339,47252,Tin Can Bay,2017-11,8832.06106870229,41458,qld
10240,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-11,3.25,TO,Q339,47245,Cooloola Cove STP,2017-11,2480.916030534351,41458,qld
10400,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-11,25.0,TO,Q339,22239,Gympie STP,2017-10,19083.969465648854,41458,qld
10440,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-10,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2017-10,19083.969465648854,41458,qld
10600,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-10,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-09,18320.6106870229,10247,qld
10628,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-09,9.5,TO,Q339,47251,Rainbow Beach,2017-09,7251.908396946565,41458,qld
10629,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-09,7.8,TO,Q339,47252,Tin Can Bay,2017-09,5954.198473282442,41458,qld
10630,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-09,3.9,TO,Q339,47245,Cooloola Cove STP,2017-09,2977.099236641221,41458,qld
10733,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-09,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-09,18320.6106870229,10247,qld
10762,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-09,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2017-08,19083.969465648854,41458,qld
10808,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-08,25.0,TO,Q339,22239,Gympie STP,2017-08,19083.969465648854,41458,qld
10856,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-08,8.5,TO,Q339,47252,Tin Can Bay,2017-08,6488.5496183206105,41458,qld
10857,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-08,4.6,TO,Q339,47245,Cooloola Cove STP,2017-08,3511.450381679389,41458,qld
10858,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-08,11.0,TO,Q339,47251,Rainbow Beach,2017-08,8396.946564885497,41458,qld
10923,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-08,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-08,18320.6106870229,10247,qld
11020,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-07,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-07,18320.6106870229,10247,qld
11085,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-07,11.0,TO,Q339,47251,Rainbow Beach,2017-06,8396.946564885497,41458,qld
11086,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-07,8.0,TO,Q339,47252,Tin Can Bay,2017-06,6106.8702290076335,41458,qld
11087,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-07,5.4,TO,Q339,47245,Cooloola Cove STP,2017-06,4122.137404580153,41458,qld
11096,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-07,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2017-06,19083.969465648854,41458,qld
11114,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-06,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-06,18320.6106870229,10247,qld
11233,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-06,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-06,18320.6106870229,10247,qld
11318,10464,Stanwell Power Station,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-05,20.0,TO,Q339,10466,Stanwell Power Station,2017-05,15267.175572519083,10464,qld
11362,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-05,11.0,TO,Q339,47251,Rainbow Beach,2017-05,8396.946564885497,41458,qld
11363,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-05,8.5,TO,Q339,47252,Tin Can Bay,2017-05,6488.5496183206105,41458,qld
11364,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-05,5.5,TO,Q339,47245,Cooloola Cove STP,2017-05,4198.473282442748,41458,qld
11384,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-05,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-05,18320.6106870229,10247,qld
11442,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-05,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2017-04,19083.969465648854,41458,qld
11535,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-04,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-04,18320.6106870229,10247,qld
11582,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-04,8.58,TO,Q339,47251,Rainbow Beach,2017-04,6549.618320610687,41458,qld
11583,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-04,8.58,TO,Q339,47252,Tin Can Bay,2017-04,6549.618320610687,41458,qld
11584,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-04,7.8,TO,Q339,47245,Cooloola Cove STP,2017-04,5954.198473282442,41458,qld
11715,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03,25.0,TO,Q339,22239,Gympie STP,2017-03,19083.969465648854,41458,qld
11716,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2017-03,19083.969465648854,41458,qld
11736,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-03,18320.6106870229,10247,qld
11871,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-03,18320.6106870229,10247,qld
12026,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02,11.7,TO,Q339,47251,Rainbow Beach,2017-02,8931.297709923663,41458,qld
12027,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02,7.8,TO,Q339,47252,Tin Can Bay,2017-02,5954.198473282442,41458,qld
12028,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02,5.46,TO,Q339,47245,Cooloola Cove STP,2017-02,4167.93893129771,41458,qld
12058,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-02,18320.6106870229,10247,qld
12122,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02,25.0,TO,Q339,22239,Gympie STP,2017-02,19083.969465648854,41458,qld
12136,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2017-02,19083.969465648854,41458,qld
12331,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-01,24.0,TO,Q339,41489,Dinmore Processing Plant,2017-01,18320.6106870229,10247,qld
12393,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-01,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2017-01,19083.969465648854,41458,qld
12438,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-01,8.32,TO,Q339,47251,Rainbow Beach,2017-01,6351.145038167939,41458,qld
12439,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-01,7.54,TO,Q339,47252,Tin Can Bay,2017-01,5755.725190839695,41458,qld
12440,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-01,9.1,TO,Q339,47245,Cooloola Cove STP,2017-01,6946.564885496183,41458,qld
12737,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-12,24.0,TO,Q339,41489,Dinmore Processing Plant,2016-12,18320.6106870229,10247,qld
12753,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-12,5.0,TO,Q339,22239,Gympie STP,2016-12,3816.793893129771,41458,qld
12754,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-12,20.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2016-12,15267.175572519083,41458,qld
12780,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-12,10.06,TO,Q339,47251,Rainbow Beach,2016-12,7679.3893129770995,41458,qld
12781,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-12,6.81,TO,Q339,47252,Tin Can Bay,2016-12,5198.473282442747,41458,qld
12782,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-12,8.11,TO,Q339,47245,Cooloola Cove STP,2016-12,6190.839694656488,41458,qld
12828,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-12,24.0,TO,Q339,41489,Dinmore Processing Plant,2016-12,18320.6106870229,10247,qld
12974,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-11,24.0,TO,Q339,41489,Dinmore Processing Plant,2016-11,18320.6106870229,10247,qld
13090,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-11,10.4,TO,Q339,47251,Rainbow Beach,2016-11,7938.9312977099235,41458,qld
13091,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-11,6.76,TO,Q339,47252,Tin Can Bay,2016-11,5160.30534351145,41458,qld
13092,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-11,7.8,TO,Q339,47245,Cooloola Cove STP,2016-11,5954.198473282442,41458,qld
13149,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-10,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2016-10,19083.969465648854,41458,qld
13178,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-10,24.0,TO,Q339,41489,Dinmore Processing Plant,2016-10,18320.6106870229,10247,qld
13194,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-10,25.0,TO,Q339,22239,Gympie STP,2016-10,19083.969465648854,41458,qld
13403,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-09,24.0,TO,Q339,41489,Dinmore Processing Plant,2016-09,18320.6106870229,10247,qld
13408,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-09,9.1,TO,Q339,47251,Rainbow Beach,2016-09,6946.564885496183,41458,qld
13409,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-09,8.45,TO,Q339,47252,Tin Can Bay,2016-09,6450.381679389312,41458,qld
13410,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-09,6.5,TO,Q339,47245,Cooloola Cove STP,2016-09,4961.832061068702,41458,qld
13499,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-08,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2016-08,19083.969465648854,41458,qld
13633,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-08,24.0,TO,Q339,41489,Dinmore Processing Plant,2016-08,18320.6106870229,10247,qld
13672,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-07,9.36,TO,Q339,47251,Rainbow Beach,2016-07,7145.038167938931,41458,qld
13673,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-07,9.1,TO,Q339,47252,Tin Can Bay,2016-07,6946.564885496183,41458,qld
13674,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-07,6.5,TO,Q339,47245,Cooloola Cove STP,2016-07,4961.832061068702,41458,qld
13697,10464,Stanwell Power Station,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-07,20.0,TO,Q307,10466,Stanwell Power Station,2016-07,15267.175572519083,10464,qld
13725,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-07,24.0,TO,Q339,41489,Dinmore Processing Plant,2016-07,18320.6106870229,10247,qld
13789,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-07,24.0,TO,Q339,41489,Dinmore Processing Plant,2016-06,18320.6106870229,10247,qld
13843,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-06,25.0,TO,Q339,22239,Gympie STP,2016-06,19083.969465648854,41458,qld
13876,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-06,9.1,TO,Q339,47251,Rainbow Beach,2016-06,6946.564885496183,41458,qld
13877,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-06,7.8,TO,Q339,47252,Tin Can Bay,2016-06,5954.198473282442,41458,qld
13878,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-06,7.8,TO,Q339,47245,Cooloola Cove STP,2016-06,5954.198473282442,41458,qld
13893,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-06,25.0,TO,Q339,22239,Gympie STP,2016-06,19083.969465648854,41458,qld
13913,10247,JBS Australia Pty Ltd - Dinmore,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-06,24.0,TO,Q339,41489,Dinmore Processing Plant,2016-06,18320.6106870229,10247,qld
14118,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-05,7.8,TO,Q339,47251,Rainbow Beach,2016-04,5954.198473282442,41458,qld
14119,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-05,7.8,TO,Q339,47252,Tin Can Bay,2016-04,5954.198473282442,41458,qld
14120,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-05,9.1,TO,Q339,47245,Cooloola Cove STP,2016-04,6946.564885496183,41458,qld
14132,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-05,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2016-04,19083.969465648854,41458,qld
14231,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-04,25.0,TO,Q339,22239,Gympie STP,2016-04,19083.969465648854,41458,qld
14509,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-03,25.0,TO,Q339,10422,GYMPIE WTP Jones Hill,2016-03,19083.969465648854,41458,qld
14531,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-03,8.0,TO,Q339,47251,Rainbow Beach,2016-03,6106.8702290076335,41458,qld
14532,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-03,8.0,TO,Q339,47245,Cooloola Cove STP,2016-03,6106.8702290076335,41458,qld
