,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
4905,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2020-01,1.965,TO,V127,38545,Tidal River STP,1500.0,vic,ALUSUL08
5052,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-12,2.62,TO,V127,56590,Goornong WTP,2000.0,vic,ALUSUL08
5053,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-12,10.48,TO,V127,7954,Rochester WTP,8000.0,vic,ALUSUL08
5054,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-12,9.17,TO,V127,7950,Cohuna Water Treatment Plant,7000.0,vic,ALUSUL08
5073,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-12,23.58,TO,V127,33658,Echuca WTP,18000.0,vic,ALUSUL08
5103,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-12,2.62,TO,V127,38545,Tidal River STP,2000.0,vic,ALUSUL08
5175,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-12,24.0,TO,V127,33658,Echuca WTP,18320.6106870229,vic,ALUSUL08
5246,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-11,6.55,TO,V127,7954,Rochester WTP,5000.0,vic,ALUSUL08
5265,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-11,6.55,TO,V127,33658,Echuca WTP,5000.0,vic,ALUSUL08
5266,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-11,5.24,TO,V127,7951,Leitchville WTP,4000.0,vic,ALUSUL08
5267,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-11,11.79,TO,V127,7950,Cohuna Water Treatment Plant,9000.0,vic,ALUSUL08
5347,59307,Ventia Australia Pty Ltd- Vic,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-11,7.0,TO,V127,40412,Puckapunyal Water Treatment,5343.511450381679,vic,ALUSUL08
5356,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-11,2.0,TO,V127,38545,Tidal River STP,1526.7175572519084,vic,ALUSUL08
5361,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-11,17.0,TO,V127,33658,Echuca WTP,12977.099236641221,vic,ALUSUL08
5502,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-10,10.48,TO,V127,7954,Rochester WTP,8000.0,vic,ALUSUL08
5503,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-10,13.1,TO,V127,33658,Echuca WTP,10000.0,vic,ALUSUL08
5545,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-10,11.79,TO,V127,33658,Echuca WTP,9000.0,vic,ALUSUL08
5546,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-10,13.1,TO,V127,7950,Cohuna Water Treatment Plant,10000.0,vic,ALUSUL08
5626,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-10,2.096,TO,V127,38545,Tidal River STP,1600.0,vic,ALUSUL08
5772,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-09,9.17,TO,V127,33658,Echuca WTP,7000.0,vic,ALUSUL08
5829,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-08,9.17,TO,V127,7950,Cohuna Water Treatment Plant,7000.0,vic,ALUSUL08
5830,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-08,14.41,TO,V127,7954,Rochester WTP,11000.0,vic,ALUSUL08
5834,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-08,23.58,TO,V127,33658,Echuca WTP,18000.0,vic,ALUSUL08
5936,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-08,2.62,TO,V127,38545,Tidal River STP,2000.0,vic,ALUSUL08
6191,59307,Ventia Australia Pty Ltd- Vic,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-06,6.5,TO,V127,40412,Puckapunyal Water Treatment,4961.832061068702,vic,ALUSUL08
6192,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-06,8.0,TO,V127,7954,Rochester WTP,6106.8702290076335,vic,ALUSUL08
6236,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-06,1.5,TO,V127,7951,Leitchville WTP,1145.0381679389313,vic,ALUSUL08
6279,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-05,13.1,TO,V127,33658,Echuca WTP,10000.0,vic,ALUSUL08
6280,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-05,10.48,TO,V127,7950,Cohuna Water Treatment Plant,8000.0,vic,ALUSUL08
6303,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-05,23.58,TO,V127,33658,Echuca WTP,18000.0,vic,ALUSUL08
6407,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-05,13.24,TO,V127,7954,Rochester WTP,10106.870229007634,vic,ALUSUL08
6408,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-05,9.17,TO,V127,7950,Cohuna Water Treatment Plant,7000.0,vic,ALUSUL08
6511,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-04,2.0,TO,V127,38545,Tidal River STP,1526.7175572519084,vic,ALUSUL08
6512,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-04,23.58,TO,V127,33658,Echuca WTP,18000.0,vic,ALUSUL08
6582,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-04,10.48,TO,V127,33658,Echuca WTP,8000.0,vic,ALUSUL08
6583,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-04,13.1,TO,V127,7950,Cohuna Water Treatment Plant,10000.0,vic,ALUSUL08
6618,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-03,15.72,TO,V127,7954,Rochester WTP,12000.0,vic,ALUSUL08
6619,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-03,5.2,TO,V127,7951,Leitchville WTP,3969.4656488549617,vic,ALUSUL08
6674,59307,Ventia Australia Pty Ltd- Vic,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-03,6.46,TO,V127,40412,Puckapunyal Water Treatment,4931.297709923664,vic,ALUSUL08
6729,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-03,3.93,TO,V127,17829,Pyramid Hill WTP,3000.0,vic,ALUSUL08
6730,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-03,19.65,TO,V127,33658,Echuca WTP,14999.999999999998,vic,ALUSUL08
6805,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-03,13.1,TO,V127,33658,Echuca WTP,10000.0,vic,ALUSUL08
6806,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-03,13.1,TO,V127,7950,Cohuna Water Treatment Plant,10000.0,vic,ALUSUL08
6859,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-02,23.58,TO,V127,33658,Echuca WTP,18000.0,vic,ALUSUL08
6869,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-02,1.965,TO,V127,38545,Tidal River STP,1500.0,vic,ALUSUL08
7054,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-02,17.03,TO,V127,7954,Rochester WTP,13000.0,vic,ALUSUL08
7055,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-02,6.55,TO,V127,7950,Cohuna Water Treatment Plant,5000.0,vic,ALUSUL08
7060,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-02,23.5,TO,V127,33658,Echuca WTP,17938.93129770992,vic,ALUSUL08
7133,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,1.96,TO,V127,38545,Tidal River STP,1496.18320610687,vic,ALUSUL08
7134,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,13.1,TO,V127,33658,Echuca WTP,10000.0,vic,ALUSUL08
7135,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,3.93,TO,V127,7951,Leitchville WTP,3000.0,vic,ALUSUL08
7136,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,6.55,TO,V127,17829,Pyramid Hill WTP,5000.0,vic,ALUSUL08
7200,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,1.31,TO,V127,17829,Pyramid Hill WTP,1000.0,vic,ALUSUL08
7202,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,13.1,TO,V127,33658,Echuca WTP,10000.0,vic,ALUSUL08
7203,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,11.26,TO,V127,7950,Cohuna Water Treatment Plant,8595.419847328243,vic,ALUSUL08
7234,59307,Ventia Australia Pty Ltd- Vic,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,7.0,TO,V127,40412,Puckapunyal Water Treatment,5343.511450381679,vic,ALUSUL08
7248,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,5.24,TO,V127,7954,Rochester WTP,4000.0,vic,ALUSUL08
7249,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,7.86,TO,V127,33658,Echuca WTP,6000.0,vic,ALUSUL08
7291,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,23.5,TO,V127,33658,Echuca WTP,17938.93129770992,vic,ALUSUL08
7339,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2019-01,3.9,TO,V127,38545,Tidal River STP,2977.099236641221,vic,ALUSUL08
7489,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-12,13.1,TO,V127,33658,Echuca WTP,10000.0,vic,ALUSUL08
7490,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-12,10.48,TO,V127,7950,Cohuna Water Treatment Plant,8000.0,vic,ALUSUL08
7592,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-12,23.5,TO,V127,33658,Echuca WTP,17938.93129770992,vic,ALUSUL08
7602,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-12,11.8,TO,V127,7954,Rochester WTP,9007.63358778626,vic,ALUSUL08
7603,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-12,11.8,TO,V127,7950,Cohuna Water Treatment Plant,9007.63358778626,vic,ALUSUL08
7623,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-12,2.4,TO,V127,38545,Tidal River STP,1832.06106870229,vic,ALUSUL08
7676,61599,H.W. Greenham & Sons Proprietary Li,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-11,24.38,TO,V127,61599,H.W. Greenham & Sons Proprietary Li,18610.68702290076,vic,ALUSUL08
7810,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-11,11.8,TO,V127,33658,Echuca WTP,9007.63358778626,vic,ALUSUL08
7811,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-11,11.8,TO,V127,7950,Cohuna Water Treatment Plant,9007.63358778626,vic,ALUSUL08
7909,59307,Ventia Australia Pty Ltd- Vic,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-10,7.0,TO,V127,40412,Puckapunyal Water Treatment,5343.511450381679,vic,ALUSUL08
7910,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-10,18.0,TO,V127,33658,Echuca WTP,13740.458015267175,vic,ALUSUL08
8014,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-10,1.0,TO,V127,56590,Goornong WTP,763.3587786259542,vic,ALUSUL08
8015,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-10,9.5,TO,V127,7954,Rochester WTP,7251.908396946565,vic,ALUSUL08
8016,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-10,10.48,TO,V127,7950,Cohuna Water Treatment Plant,8000.0,vic,ALUSUL08
8058,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-10,2.0,TO,V127,38545,Tidal River STP,1526.7175572519084,vic,ALUSUL08
8132,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-09,23.5,TO,V127,33658,Echuca WTP,17938.93129770992,vic,ALUSUL08
8183,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-09,14.41,TO,V127,33658,Echuca WTP,11000.0,vic,ALUSUL08
8184,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-09,10.48,TO,V127,7950,Cohuna Water Treatment Plant,8000.0,vic,ALUSUL08
8406,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-08,23.5,TO,V127,33658,Echuca WTP,17938.93129770992,vic,ALUSUL08
8467,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-08,11.79,TO,V127,7954,Rochester WTP,9000.0,vic,ALUSUL08
8468,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-08,11.79,TO,V127,7950,Cohuna Water Treatment Plant,9000.0,vic,ALUSUL08
8623,61599,H.W. Greenham & Sons Proprietary Li,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-07,25.0,TO,V127,61599,H.W. Greenham & Sons Proprietary Li,19083.969465648854,vic,ALUSUL08
8649,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-07,23.5,TO,V127,33658,Echuca WTP,17938.93129770992,vic,ALUSUL08
8703,59307,Ventia Australia Pty Ltd- Vic,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-06,7.0,TO,V127,40412,Puckapunyal Water Treatment,5343.511450381679,vic,ALUSUL08
8771,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-06,3.275,TO,V127,7950,Cohuna Water Treatment Plant,2500.0,vic,ALUSUL08
8887,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-05,1.965,TO,V127,56590,Goornong WTP,1500.0,vic,ALUSUL08
8888,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-05,10.48,TO,V127,7954,Rochester WTP,8000.0,vic,ALUSUL08
8889,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-05,11.0,TO,V127,7950,Cohuna Water Treatment Plant,8396.946564885497,vic,ALUSUL08
8984,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-05,2.62,TO,V127,38545,Tidal River STP,2000.0,vic,ALUSUL08
9128,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-04,5.2,TO,V127,33658,Echuca WTP,3969.4656488549617,vic,ALUSUL08
9129,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-04,5.2,TO,V127,17829,Pyramid Hill WTP,3969.4656488549617,vic,ALUSUL08
9130,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-04,9.25,TO,V127,7950,Cohuna Water Treatment Plant,7061.0687022900765,vic,ALUSUL08
9184,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-04,24.0,TO,V127,33658,Echuca WTP,18320.6106870229,vic,ALUSUL08
9261,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,2.62,TO,V127,38545,Tidal River STP,2000.0,vic,ALUSUL08
9317,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,25.0,TO,V127,33658,Echuca WTP,19083.969465648854,vic,ALUSUL08
9353,61599,H.W. Greenham & Sons Proprietary Li,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,22.62,TO,V127,61599,H.W. Greenham & Sons Proprietary Li,17267.175572519085,vic,ALUSUL08
9372,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,7.5,TO,V319,7954,Rochester WTP,5725.1908396946565,vic,ALUSUL08
9373,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,4.716,TO,V319,7950,Cohuna Water Treatment Plant,3600.0,vic,ALUSUL08
9409,59307,Ventia Australia Pty Ltd- Vic,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,7.0,TO,V319,40412,Puckapunyal Water Treatment,5343.511450381679,vic,ALUSUL08
9410,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,5.4,TO,V319,7954,Rochester WTP,4122.137404580153,vic,ALUSUL08
9411,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,11.0,TO,V319,7950,Cohuna Water Treatment Plant,8396.946564885497,vic,ALUSUL08
9442,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-03,23.5,TO,V319,33658,Echuca WTP,17938.93129770992,vic,ALUSUL08
9620,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-02,17.0,TO,V319,33658,Echuca WTP,12977.099236641221,vic,ALUSUL08
9657,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-02,7.85,TO,V319,7950,Cohuna Water Treatment Plant,5992.36641221374,vic,ALUSUL08
9658,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-02,12.0,TO,V319,7954,Rochester WTP,9160.30534351145,vic,ALUSUL08
9685,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-02,23.4,TO,V319,33658,Echuca WTP,17862.595419847326,vic,ALUSUL08
9829,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,2.0,TO,V127,38545,Tidal River STP,1526.7175572519084,vic,ALUSUL08
9851,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,22.76,TO,V127,33658,Echuca WTP,17374.045801526718,vic,ALUSUL08
9861,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,12.0,TO,V127,33658,Echuca WTP,9160.30534351145,vic,ALUSUL08
9883,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,12.0,TO,V127,33658,Echuca WTP,9160.30534351145,vic,ALUSUL08
9899,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,25.0,TO,V127,33658,Echuca WTP,19083.969465648854,vic,ALUSUL08
9940,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,13.0,TO,V127,7954,Rochester WTP,9923.664122137405,vic,ALUSUL08
9941,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,6.5,TO,V127,7950,Cohuna Water Treatment Plant,4961.832061068702,vic,ALUSUL08
9942,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2018-01,5.3,TO,V127,17829,Pyramid Hill WTP,4045.801526717557,vic,ALUSUL08
10043,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-12,1.3,TO,V127,38545,Tidal River STP,992.3664122137404,vic,ALUSUL08
10068,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-12,15.5,TO,V127,33658,Echuca WTP,11832.061068702289,vic,ALUSUL08
10069,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-12,9.5,TO,V127,7950,Cohuna Water Treatment Plant,7251.908396946565,vic,ALUSUL08
10113,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-12,19.5,TO,V127,33658,Echuca WTP,14885.496183206107,vic,ALUSUL08
10240,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-12,25.0,TO,V127,33658,Echuca WTP,19083.969465648854,vic,ALUSUL08
10241,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-12,22.0,TO,V127,33658,Echuca WTP,16793.893129770993,vic,ALUSUL08
10303,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-11,8.0,TO,V127,7950,Cohuna Water Treatment Plant,6106.8702290076335,vic,ALUSUL08
10304,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-11,16.0,TO,V127,33658,Echuca WTP,12213.740458015267,vic,ALUSUL08
10344,38443,PARKS VICTORIA,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-11,2.0,TO,V127,38545,Tidal River STP,1526.7175572519084,vic,ALUSUL08
10373,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-11,8.0,TO,V127,7950,Cohuna Water Treatment Plant,6106.8702290076335,vic,ALUSUL08
10374,55486,Lend Lease Services Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-11,16.0,TO,V127,7954,Rochester WTP,12213.740458015267,vic,ALUSUL08
