,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
47231,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-09,1000.0,60055,qld
47241,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,5.32,TO,Q336,22811,Gayndah Water Treatment,2019-09,3970.1492537313434,41362,qld
47242,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,5.32,TO,Q336,11522,Mundubbera WTP,2019-08,3970.1492537313434,41362,qld
47245,10488,Redland City Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,3.0,BOX,Q336,10498,Point Lookout STP,2019-08,3000.0,10488,qld
47252,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-08,3.99,TO,Q336,22811,Gayndah Water Treatment,2019-08,2977.6119402985078,41362,qld
47255,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-08,3.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-08,3000.0,60055,qld
47261,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,3.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-07,3000.0,60055,qld
47263,40823,CS Energy - Kogan Creek Power Stn,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,4.0,BOX,Q336,40823,CS Energy - Kogan Creek Power Stn,2019-07,4000.0,40823,qld
47264,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,3.99,TO,Q336,11522,Mundubbera WTP,2019-07,2977.6119402985078,41362,qld
47267,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,3.99,TO,Q336,22811,Gayndah Water Treatment,2019-07,2977.6119402985078,41362,qld
47270,62019,Industrial Cleansers Pty. Ltd.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,1.33,TO,Q336,62019,Industrial Cleansers Pty. Ltd.,2019-07,992.5373134328358,62019,qld
47275,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,3.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-06,3000.0,60055,qld
