,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
51582,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-11,1.05,TO,S315,40909,Kanmantoo WTP,783.5820895522388,vic,PAC23
51583,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-11,0.55,TO,S315,40918,Glossop WTP,410.4477611940299,vic,PAC23
51584,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-11,0.6,TO,S315,40910,Cowirra WTP,447.76119402985074,vic,PAC23
51585,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-11,0.4,TO,S315,40914,Cadell WTP,298.5074626865672,vic,PAC23
51586,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-11,0.3,TO,S315,40915,Blanchetown WTP,223.88059701492537,vic,PAC23
51590,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-11,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51594,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-10,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51596,38443,PARKS VICTORIA,PAC23-B,PAC 23 SOLUTION BULK,2011-10,1.33,TO,V127,38545,Tidal River STP,992.5373134328358,vic,PAC23
51600,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-09,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51604,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-09,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51610,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-08,20.0,TO,N118,11247,Colac WTP,14925.373134328358,vic,PAC23
51614,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-08,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51622,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-07,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51624,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-07,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51625,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-07,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51628,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-07,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51632,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-07,0.558,TO,S315,40918,Glossop WTP,416.41791044776124,vic,PAC23
51633,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-07,0.345,TO,S315,40917,Moorook WTP,257.46268656716416,vic,PAC23
51634,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-07,2.128,TO,S315,46773,United Group - Woolpunda site,1588.0597014925374,vic,PAC23
51635,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-07,0.399,TO,S315,40914,Cadell WTP,297.76119402985074,vic,PAC23
51636,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-07,0.292,TO,S315,40915,Blanchetown WTP,217.910447761194,vic,PAC23
51637,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-07,0.292,TO,S315,40916,Swan Reach WTP,217.910447761194,vic,PAC23
51638,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-07,0.665,TO,S315,40910,Cowirra WTP,496.2686567164179,vic,PAC23
51639,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-07,0.704,TO,S315,40913,Mypolonga WTP,525.3731343283582,vic,PAC23
51640,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-07,0.425,TO,S315,40912,Palmer WTP - Mannum to Adelaide,317.1641791044776,vic,PAC23
51641,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-07,1.489,TO,S315,40909,Kanmantoo WTP,1111.1940298507463,vic,PAC23
51642,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-07,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51643,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-06,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51644,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-06,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51646,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-06,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51650,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-06,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51653,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-06,23.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,17164.17910447761,vic,PAC23
51654,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-05,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51655,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-05,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51656,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-05,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51658,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-05,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51662,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-05,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51665,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-05,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51667,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-05,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51668,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-05,0.598,TO,S315,40918,Glossop WTP,446.2686567164179,vic,PAC23
51669,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-05,0.438,TO,S315,40917,Moorook WTP,326.86567164179104,vic,PAC23
51670,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-05,2.9,TO,S315,46773,United Group - Woolpunda site,2164.179104477612,vic,PAC23
51671,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-05,0.465,TO,S315,40914,Cadell WTP,347.01492537313436,vic,PAC23
51672,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-05,0.332,TO,S315,40915,Blanchetown WTP,247.76119402985077,vic,PAC23
51673,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-05,0.332,TO,S315,40916,Swan Reach WTP,247.76119402985077,vic,PAC23
51674,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-05,0.731,TO,S315,40910,Cowirra WTP,545.5223880597015,vic,PAC23
51675,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-05,0.718,TO,S315,40913,Mypolonga WTP,535.820895522388,vic,PAC23
51676,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-05,0.718,TO,S315,40912,Palmer WTP - Mannum to Adelaide,535.820895522388,vic,PAC23
51677,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-05,1.8,TO,S315,40909,Kanmantoo WTP,1343.2835820895523,vic,PAC23
51679,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-05,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51680,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-05,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51682,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2011-04,25.0,TO,N118,51186,Omega NSW -  Own Cartage Tomago,18656.716417910447,vic,PAC23
51683,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-04,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51688,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-03,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51693,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-03,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51695,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-02,0.536,TO,S315,40918,Glossop WTP,400.00000000000006,vic,PAC23
51696,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-02,0.335,TO,S315,40917,Moorook WTP,250.00000000000003,vic,PAC23
51697,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-02,2.2,TO,S315,46773,United Group - Woolpunda site,1641.7910447761196,vic,PAC23
51698,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-02,0.737,TO,S315,40914,Cadell WTP,550.0,vic,PAC23
51699,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-02,0.562,TO,S315,40915,Blanchetown WTP,419.40298507462694,vic,PAC23
51700,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-02,0.375,TO,S315,40916,Swan Reach WTP,279.85074626865674,vic,PAC23
51701,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-02,0.737,TO,S315,40910,Cowirra WTP,550.0,vic,PAC23
51702,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-02,1.2,TO,S315,40913,Mypolonga WTP,895.5223880597015,vic,PAC23
51703,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-02,1.4,TO,S315,40912,Palmer WTP - Mannum to Adelaide,1044.776119402985,vic,PAC23
51704,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-02,1.5,TO,S315,40909,Kanmantoo WTP,1119.402985074627,vic,PAC23
51706,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-02,25.0,TO,N118,11247,Colac WTP,18656.716417910447,vic,PAC23
51707,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-02,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51708,38443,PARKS VICTORIA,PAC23-B,PAC 23 SOLUTION BULK,2011-02,0.67,TO,V127,38545,Tidal River STP,500.00000000000006,vic,PAC23
51709,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-02,0.023579999999999997,TO,N118,7865,Wurdee Boluc WTP,17.59701492537313,vic,PAC23
51710,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-02,24.976419999999997,TO,N118,7865,Wurdee Boluc WTP,18639.119402985074,vic,PAC23
51713,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-02,23.58,TO,N118,7865,Wurdee Boluc WTP,17597.014925373132,vic,PAC23
51714,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-02,24.976419999999997,TO,N118,7865,Wurdee Boluc WTP,18639.119402985074,vic,PAC23
51715,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-02,25.0,TO,N118,11729,Moorabool WTP,18656.716417910447,vic,PAC23
51716,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-02,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51717,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-02,0.46,TO,N118,7865,Wurdee Boluc WTP,343.2835820895523,vic,PAC23
51722,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-01,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51724,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-01,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51726,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-01,0.8,TO,S315,40918,Glossop WTP,597.0149253731344,vic,PAC23
51727,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-01,0.45,TO,S315,40917,Moorook WTP,335.82089552238807,vic,PAC23
51728,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-01,2.68,TO,S315,46773,United Group - Woolpunda site,2000.0000000000002,vic,PAC23
51729,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-01,0.47,TO,S315,40914,Cadell WTP,350.7462686567164,vic,PAC23
51730,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-01,0.36,TO,S315,40915,Blanchetown WTP,268.65671641791045,vic,PAC23
51731,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-01,0.36,TO,S315,40916,Swan Reach WTP,268.65671641791045,vic,PAC23
51732,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-01,0.6,TO,S315,40910,Cowirra WTP,447.76119402985074,vic,PAC23
51733,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-01,0.44,TO,S315,40913,Mypolonga WTP,328.3582089552239,vic,PAC23
51734,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-01,1.4,TO,S315,40912,Palmer WTP - Mannum to Adelaide,1044.776119402985,vic,PAC23
51735,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-01,1.13,TO,S315,40909,Kanmantoo WTP,843.2835820895522,vic,PAC23
51737,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2011-01,2.0,TO,S315,46773,United Group - Woolpunda site,1492.5373134328358,vic,PAC23
51739,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-01,10.0,TO,N118,17001,Lorne WTP,7462.686567164179,vic,PAC23
51741,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2011-01,15.0,TO,N118,7865,Wurdee Boluc WTP,11194.029850746268,vic,PAC23
51748,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-12,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51750,38443,PARKS VICTORIA,PAC23-B,PAC 23 SOLUTION BULK,2010-12,0.67,TO,V127,38545,Tidal River STP,500.00000000000006,vic,PAC23
51757,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-11,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51764,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-10,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51769,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-10,0.02346,TO,N118,7865,Wurdee Boluc WTP,17.507462686567166,vic,PAC23
51771,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-10,23.46,TO,N118,7865,Wurdee Boluc WTP,17507.462686567163,vic,PAC23
51772,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-10,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51778,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-09,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51779,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-09,0.731,TO,S315,40918,Glossop WTP,545.5223880597015,vic,PAC23
51780,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-09,0.36,TO,S315,40917,Moorook WTP,268.65671641791045,vic,PAC23
51781,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-09,2.261,TO,S315,46773,United Group - Woolpunda site,1687.313432835821,vic,PAC23
51782,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-09,0.465,TO,S315,40914,Cadell WTP,347.01492537313436,vic,PAC23
51783,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-09,0.4,TO,S315,40915,Blanchetown WTP,298.5074626865672,vic,PAC23
51784,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-09,0.266,TO,S315,40916,Swan Reach WTP,198.50746268656718,vic,PAC23
51785,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-09,0.665,TO,S315,40910,Cowirra WTP,496.2686567164179,vic,PAC23
51786,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-09,1.197,TO,S315,40913,Mypolonga WTP,893.2835820895523,vic,PAC23
51787,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-09,2.261,TO,S315,40912,Palmer WTP - Mannum to Adelaide,1687.313432835821,vic,PAC23
51788,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-09,1.33,TO,S315,40909,Kanmantoo WTP,992.5373134328358,vic,PAC23
51790,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2010-09,20.0,TO,N118,29010,Omega NSW - Tomago,14925.373134328358,vic,PAC23
51791,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-09,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51792,19726,Omega Chemicals,PAC23-B,PAC 23 SOLUTION BULK,2010-09,20.0,TO,N118,29010,Omega NSW - Tomago,14925.373134328358,vic,PAC23
51795,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-08,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51797,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-07,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51798,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-07,25.0,TO,N118,11247,Colac WTP,18656.716417910447,vic,PAC23
51800,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-06,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51802,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-06,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51803,38443,PARKS VICTORIA,PAC23-B,PAC 23 SOLUTION BULK,2010-06,0.67,TO,V127,38545,Tidal River STP,500.00000000000006,vic,PAC23
51805,133,BASF Australia Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-05,13.33,TO,N118,38485,Ciba - Wyong,9947.76119402985,vic,PAC23
51806,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-05,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51807,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-05,25.0,TO,N118,11247,Colac WTP,18656.716417910447,vic,PAC23
51808,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-04,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51810,39668,Gippsland Water,PAC23-B,PAC 23 SOLUTION BULK,2010-03,0.402,TO,V127,39087,16WT01 - RAWSON,300.0,vic,PAC23
51811,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-03,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51813,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-03,25.0,TO,N118,11247,Colac WTP,18656.716417910447,vic,PAC23
51814,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-03,15.0,TO,N118,7865,Wurdee Boluc WTP,11194.029850746268,vic,PAC23
51815,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-03,10.0,TO,N118,17001,Lorne WTP,7462.686567164179,vic,PAC23
51816,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-03,250.0,L,S315,40918,Glossop WTP,250.0,vic,PAC23
51817,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-03,220.0,L,S315,40917,Moorook WTP,220.0,vic,PAC23
51818,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-03,1500.0,L,S315,46773,United Group - Woolpunda site,1500.0,vic,PAC23
51819,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-03,200.0,L,S315,40914,Cadell WTP,200.0,vic,PAC23
51820,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-03,250.0,L,S315,40915,Blanchetown WTP,250.0,vic,PAC23
51821,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-03,200.0,L,S315,40916,Swan Reach WTP,200.0,vic,PAC23
51822,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-03,275.0,L,S315,40910,Cowirra WTP,275.0,vic,PAC23
51823,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-03,250.0,L,S315,40913,Mypolonga WTP,250.0,vic,PAC23
51824,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-03,500.0,L,S315,40912,Palmer WTP - Mannum to Adelaide,500.0,vic,PAC23
51825,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-03,1500.0,L,S315,40909,Kanmantoo WTP,1500.0,vic,PAC23
51826,40911,United Group Water (SA Sites),PAC23-B,PAC 23 SOLUTION BULK,2010-03,1500.0,L,S315,40909,Kanmantoo WTP,1500.0,vic,PAC23
51827,39668,Gippsland Water,PAC23-B,PAC 23 SOLUTION BULK,2010-03,0.536,TO,V127,39087,16WT01 - RAWSON,400.00000000000006,vic,PAC23
51828,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-02,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
51829,38443,PARKS VICTORIA,PAC23-B,PAC 23 SOLUTION BULK,2010-02,0.67,TO,V127,38545,Tidal River STP,500.00000000000006,vic,PAC23
51830,7852,Barwon Region Water Authority,PAC23-B,PAC 23 SOLUTION BULK,2010-02,25.0,TO,N118,7865,Wurdee Boluc WTP,18656.716417910447,vic,PAC23
