,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
49325,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-09,1.33,TO,V305,53819,"MCG RWTP, Gate 3",992.5373134328358,nsw,PAC23
49328,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-09,0.999,BOX,Q336,62144,Aquapac / Carole Park QLD,999.0,nsw,PAC23
49329,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-09,1.0,BOX,Q336,62144,Aquapac / Carole Park QLD,1000.0,nsw,PAC23
49331,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-08,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49334,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-08,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49336,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-08,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49337,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-08,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49340,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-07,1.33,TO,V305,53819,"MCG RWTP, Gate 3",992.5373134328358,nsw,PAC23
49342,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-07,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49344,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-07,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49348,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-06,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49355,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-05,13.3,TO,V305,62144,Aquapac / Carole Park QLD,9925.373134328358,nsw,PAC23
49356,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-05,1.33,TO,Q336,62144,Aquapac / Carole Park QLD,992.5373134328358,nsw,PAC23
49363,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-05,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49365,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-05,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49367,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-05,13.3,TO,Q336,62144,Aquapac / Carole Park QLD,9925.373134328358,nsw,PAC23
49368,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-05,13.3,TO,Q336,62144,Aquapac / Carole Park QLD,9925.373134328358,nsw,PAC23
49370,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-04,13.3,TO,Q336,62144,Aquapac / Carole Park QLD,9925.373134328358,nsw,PAC23
49371,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-04,13.3,TO,Q336,62144,Aquapac / Carole Park QLD,9925.373134328358,nsw,PAC23
49372,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-04,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49380,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-03,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49383,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-03,10.64,TO,Q336,62144,Aquapac / Carole Park QLD,7940.298507462687,nsw,PAC23
49384,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-03,13.3,TO,Q336,62144,Aquapac / Carole Park QLD,9925.373134328358,nsw,PAC23
49385,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-02,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49390,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-02,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49395,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-01,23.94,TO,S315,58962,Integra Water-Regency Park,17865.671641791047,nsw,PAC23
49400,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-01,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49401,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-01,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49407,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-12,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49410,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-12,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49415,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-11,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49420,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-11,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49423,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-10,21.28,TO,Q336,62144,Aquapac / Carole Park QLD,15880.597014925374,nsw,PAC23
49424,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-10,2.66,TO,Q336,62144,Aquapac / Carole Park QLD,1985.0746268656717,nsw,PAC23
49426,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-10,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49428,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-10,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49429,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-10,21.28,TO,Q336,62144,Aquapac / Carole Park QLD,15880.597014925374,nsw,PAC23
49430,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-10,2.66,TO,Q336,62144,Aquapac / Carole Park QLD,1985.0746268656717,nsw,PAC23
49431,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-10,21.28,TO,Q336,62144,Aquapac / Carole Park QLD,15880.597014925374,nsw,PAC23
49432,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-10,2.66,TO,Q336,62144,Aquapac / Carole Park QLD,1985.0746268656717,nsw,PAC23
49433,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-10,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49440,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-09,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49444,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-09,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49448,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-08,1.0,BOX,N118,61958,Southern Cross Transport Terminal,1000.0,nsw,PAC23
49453,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-08,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49464,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-06,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49467,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-06,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49483,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-04,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49489,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-03,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49494,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-03,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49500,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-02,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49501,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-02,1.0,BOX,N118,8913,Nowra Chemical Manufacturers Pty Lt,1000.0,nsw,PAC23
49510,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-01,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49514,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-01,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49522,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-01,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49523,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-01,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49524,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49525,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49534,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-11,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49539,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-11,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49540,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-11,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49543,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-10,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49545,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-10,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49551,60944,Central Coast Council,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-09,2.0,IBC,N118,59247,Buttonderry Waste Management facili,2000.0,nsw,PAC23
49555,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-09,2.66,TO,N118,55326,National Transport & Distribution,1985.0746268656717,nsw,PAC23
49560,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-09,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49563,60944,Wyong Shire Council,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-08,2.66,TO,N118,59247,Buttonderry Waste Management facili,1985.0746268656717,nsw,PAC23
49564,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-08,16.0,IBC,N118,53823,Solugistics,16000.0,nsw,PAC23
49566,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-08,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49570,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-08,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49571,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-08,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49572,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-08,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49576,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-07,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49577,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-07,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49578,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-07,2.66,TO,N118,55326,National Transport & Distribution,1985.0746268656717,nsw,PAC23
49579,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-07,2.66,TO,N118,55326,National Transport & Distribution,1985.0746268656717,nsw,PAC23
49582,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-06,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49583,52419,Tasman Water Technologies Pty Limit,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-06,10.0,IBC,N118,56639,OVIVO WATER,10000.0,nsw,PAC23
49585,7052,Wyong Shire Council,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-06,2.66,TO,N118,59247,Buttonderry Waste Management facili,1985.0746268656717,nsw,PAC23
49587,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-05,2.0,BOX,V305,53819,"MCG RWTP, Gate 3",2000.0,nsw,PAC23
49590,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-05,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49595,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-04,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49596,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-04,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49604,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-03,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49611,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-02,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49613,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-02,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49615,52419,Tasman Water Technologies Pty Limit,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-02,10.0,IBC,N118,56639,OVIVO WATER,10000.0,nsw,PAC23
49618,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-02,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49619,7052,Wyong Shire Council,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-02,2.66,TO,N118,59247,Buttonderry Waste Management facili,1985.0746268656717,nsw,PAC23
49626,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-01,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49627,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-01,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49630,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-01,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49631,7052,Wyong Shire Council,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-01,2.66,TO,N118,59247,Buttonderry Waste Management facili,1985.0746268656717,nsw,PAC23
49635,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-12,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49637,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49638,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-12,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49640,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-12,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49643,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-11,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49646,7052,Wyong Shire Council,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-10,2.66,TO,N118,59247,Buttonderry Waste Management facili,1985.0746268656717,nsw,PAC23
49647,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-10,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49649,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-10,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49651,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-10,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49654,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-09,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49657,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-09,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49660,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-09,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49662,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-09,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49664,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-09,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49670,5886,Integra Water Treatment Solutions,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-08,21.28,TO,N118,53823,Solugistics,15880.597014925374,nsw,PAC23
49674,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-08,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49677,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-07,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49679,7052,Wyong Shire Council,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-06,2.66,TO,N118,59247,Buttonderry Waste Management facili,1985.0746268656717,nsw,PAC23
49686,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-05,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49691,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-04,1.0,BOX,N118,55326,National Transport & Distribution,1000.0,nsw,PAC23
49692,9138,Formula Chemicals Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-04,7.0,IBC,N118,9138,Formula Chemicals Pty Ltd,7000.0,nsw,PAC23
49695,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-03,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49703,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-01,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49707,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-11,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49713,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-10,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49714,53137,Robson Civil Projects Pty Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-10,1.33,TO,N118,53137,Robson Civil Projects Pty Limited,992.5373134328358,nsw,PAC23
49716,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-09,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49726,52419,Tasman Water Technologies Pty Limit,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-06,1.0,BOX,N118,56639,OVIVO WATER,1000.0,nsw,PAC23
49731,52419,Tasman Water Technologies Pty Limit,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-05,2.0,BOX,N118,56639,OVIVO WATER,2000.0,nsw,PAC23
49734,52419,Tasman Water Technologies Pty Limit,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-04,2.0,BOX,N118,56639,OVIVO WATER,2000.0,nsw,PAC23
49735,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-04,2.66,TO,N118,55326,National Transport & Distribution,1985.0746268656717,nsw,PAC23
49739,52419,Tasman Water Technologies Pty Limit,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-04,2.0,BOX,N118,56639,OVIVO WATER,2000.0,nsw,PAC23
49742,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-03,2.66,TO,N118,55326,National Transport & Distribution,1985.0746268656717,nsw,PAC23
49753,6943,Shire Of Lachlan,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-02,2.0,IBC,N118,12354,Condobolin Water Filtration Plant,2000.0,nsw,PAC23
49756,52419,Tasman Water Technologies Pty Limit,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-01,3.0,BOX,N118,52488,OVIVO - SEVEN HILLS,3000.0,nsw,PAC23
49757,9138,Formula Chemicals Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-01,2.0,IBC,N118,9138,Formula Chemicals Pty Ltd,2000.0,nsw,PAC23
49759,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-01,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49762,52419,Tasman Water Technologies Pty Limit,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-01,5.0,BOX,N118,52488,OVIVO - SEVEN HILLS,5000.0,nsw,PAC23
49763,52419,Tasman Water Technologies Pty Limit,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-01,5.0,BOX,N118,52488,OVIVO - SEVEN HILLS,5000.0,nsw,PAC23
49764,52419,Tasman Water Technologies Pty Limit,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-01,4.0,BOX,N118,52488,OVIVO - SEVEN HILLS,4000.0,nsw,PAC23
49771,52419,Tasman Water Technologies Pty Limit,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2013-12,1.0,BOX,N118,52488,OVIVO - SEVEN HILLS,1000.0,nsw,PAC23
