SH_Customer No,SH_Customer City,SH_Customer Post Code
0000005694,Toowoomba,4350
0000005695,Gympie,4570
0000005696,BUNDABERG,4670
0000005697,BILOELA,4715
0000005698,KINGSTON,4114
0000005699,MULGILDIE,4630
0000005700,CURRUMBIN,4223
0000005701,BRIBIE ISLAND,4507
0000005702,Imbil,4570
0000005703,STANTHORPE,4380
0000005704,STANTHORPE,4380
0000005705,SPRINGWOOD,4127
0000005707,Kunda Park,4556
0000005708,COOPERS PLAIN,4108
0000005709,SLACKS CREEK,4127
0000005710,LOGANHOLME,4219
0000005711,CABOOLTURE,4510
0000005712,SUMNER PARK,4074
0000005713,GOODNA,4300
0000005714,Tambo,4478
0000005715,ACACIA RIDGE,4110
0000005716,TARA,4421
0000005717,TARA,4421
0000005718,TAROOM,4420
0000005719,TAROOM,4420
0000005720,ACACIA RIDGE,4110
0000005721,SLACKS CREEK,4127
0000005722,GUMDALE,4154
0000005723,Wacol,4076
0000005724,Toowoomba,4350
0000005725,THURSDAY ISLAND,4875
0000005726,THURSDAY ISLAND,4875
0000005727,HORN ISLAND,4875
0000005728,Lytton,4178
0000005731,ASHMORE,4214
0000005732,LOGANHOLME,4129
0000005734,GOODNA,4300
0000005735,Goondiwindi,4390
0000005736,MARYBOROUGH,4650
0000005737,DALBY,4405
0000005738,JANDOWAE,4410
0000005739,SURAT,4417
0000005740,SURAT,4417
0000005741,Toowoomba,4350
0000005742,WINTON,4735
0000005743,WINTON,4735
0000005744,Wondai,4606
0000005745,Wondai,4606
0000005746,WOORABINDA,4702
0000005748,Carole Park,4300
0000005750,NORTHGATE,4013
0000006405,BEENLEIGH,4207
0000006507,Taylors Beach,4850
0000006516,VIRGINIA,4014
0000006616,SPRINGWOOD,4127
0000006967,STANTHORPE,4380
0000007287,MILTON,4064
0000007347,Morningside,4170
0000007442,UNDERWOOD,4119
0000007482,MOOROOKA,4105
0000007483,ROCKLEA,4106
0000007484,BUNDALL,4211
0000007518,Carole Park,4300
0000007609,MT GRAVATT,4122
0000007674,BURLEIGH DC,4220
0000007752,NORTHGATE,4013
0000008021,FORTITUDE VALLEY,4006
0000008124,Lytton,4178
0000008139,WHINSTANES,4007
0000008166,Eagle Farm,4007
0000008177,PINKENBA,4007
0000008188,Morningside,4170
0000008199,ACACIA RIDGE,4110
0000008363,Mount Isa,4825
0000008369,MORANBUH,4744
0000008371,ROCKLEA,4106
0000008620,BRISBANE EAST,4169
0000008781,Wacol,4076
0000008822,MORANBAH,4744
0000008825,MT. ISA,4825
0000008857,ACACIA RIDGE,4110
0000009014,SUNNYBANK,4109
0000009027,Wacol,4076
0000009157,VIRGINIA,4014
0000009192,LOGAN HOLME,4129
0000009306,Toowoomba,4350
0000009307,Toowoomba,4350
0000009312,PINKENBA,4008
0000009352,Wacol,4076
0000009399,GILLMAN,4029
0000009533,BRISBANE,4000
0000010151,WILLAWONG,4110
0000010152,TINGALPA,4173
0000010153,Gympie,4570
0000010154,Mount Isa,4825
0000010155,Toowoomba,4350
0000010156,ROCKHAMPTON,4108
0000010158,PETRIE,4502
0000010159,BILOELA,4715
0000010160,BILOELA,4715
0000010161,BILOELA,4680
0000010162,BEAUDESERT,4285
0000010163,BEAUDESERT,4285
0000010164,BEAUDESERT,4280
0000010165,SOUTH MACLEAN,4280
0000010166,CLERMONT,4721
0000010167,CLERMONT,4721
0000010168,MORANBAH,4744
0000010169,ROCKLEA,4106
0000010170,BOWEN,4805
0000010171,COLLINSVILLE,4810
0000010172,BOWEN,4810
0000010173,BOWEN,4805
0000010174,COLLINSVILLE,4804
0000010175,PROSERPINE,4800
0000010177,GLADSTONE,4680
0000010178,BOYNE ISLAND  QLD,4680
0000010179,PINKENBA,4008
0000010180,BULWER ISLAND,4008
0000010181,BRISBANE,4000
0000010182,JOYNER,4500
0000010183,Wacol,4076
0000010184,TINGALPA,4173
0000010185,MT CROSBY,4306
0000010186,THE GAP,4051
0000010189,MT CROSBY,4306
0000010191,PINKENBA,4014
0000010192,DOOLANDELLA,4077
0000010193,DURACK (INALA),4077
0000010194,Wacol,4076
0000010195,CHANDLER,4061
0000010196,BRACKENRIDGE,4017
0000010197,Yeronga,4103
0000010198,MITCHELTON,4053
0000010199,ROCKLEA,4106
0000010200,CL2-Redcliffe Tspt,4034
0000010201,Lytton,4178
0000010202,MURARRIE,4172
0000010203,ST LAWRENCE,4707
0000010204,DYSART,4745
0000010205,MIDDLEMOUNT,4680
0000010206,BUNDABERG,4670
0000010207,BUNDABERG,4670
0000010208,BUNDABERG,4670
0000010209,BUNDABERG,4670
0000010210,BUNDABERG East,4670
0000010211,BUNDABERG,4670
0000010212,BUNDABERG,4670
0000010213,ALLOWAY,4670
0000010214,BABINDA,4861
0000010215,BUNDABERG,4670
0000010216,BUNDABERG,4670
0000010217,South Kolan,4670
0000010218,East Bundaberg,4108
0000010219,East Bundaberg,4670
0000010220,NAMBOUR,4560
0000010221,NAMBOUR,4101
0000010222,MOURILYAN,4858
0000010223,MOURILYAN,4101
0000010224,Ayr,4810
0000010225,BUNDABERG,4670
0000010226,BUNDABERG,4106
0000010227,KALKIE,4670
