SH_Customer No,SH_Customer City,SH_Customer Post Code
0000016800,THEBARTON,5031
0000016825,HENDON,5014
0000016857,BERRI PLANT,5343
0000016869,GILLMAN,5013
0000016870,GILLMAN,5013
0000016876,BURTON,5110
0000016896,BOLIVAR,5110
0000016898,WINGFIELD,5013
0000016959,HENDON,5014
0000016997,NORTH DRY CREEK,5094
0000017037,CAVAN,5094
0000017038,WINGFIELD,5013
0000017041,COOBER PEDY,5723
0000017059,Osborne,5017
0000017071,WELLAND,5007
0000017074,JAMESTOWN,5491
0000017081,BOWDEN,5007
0000017095,HENDON,5014
0000017154,KILKENNY,5009
0000017188,GILLMAN,5013
0000017211,SALISBURY STH   SA,5106
0000017240,MILLICENT,5280
0000017241,Penola,5277
0000017242,NANGWARRY,5277
0000017324,ADELIADE,5000
0000017328,RIDLEYTON,5008
0000017360,REGENCY PARK,5000
0000017379,ADELAIDE,5000
0000017383,"GRAND JUNCTION ROAD, GEPPS CROSS",5094
0000017386,Osborne,5017
0000017387,Torrensville,5031
0000017391,Dry Creek,5094
0000017403,REGENCY PARK,5010
0000017404,SA,5159
0000017405,HAPPY VALLEY,5159
0000017434,"LONSDALE, SOUTH AUSTRALIA",5160
0000017440,WOODVILLE NORTH,5012
0000017443,WELLAND,5007
0000017450,"WIRRIGA STREET, REGENCY PARK, ADE.",5010
0000017457,ADELAIDE,5000
0000017458,ADELAIDE,5001
0000017474,WINGFIELD,5013
0000017497,"GILMAN, ADELAIDE",5013
0000017502,ASHFORD,5035
0000017503,BLACK FOREST,5035
0000017504,Prospect,5082
0000017505,RENOWN PARK,5008
0000017506,BURNSIDE,5066
0000017507,Paradise,5075
0000017508,COWANDILLA,5033
0000017509,CROYDON,5008
0000017510,ADELAIDE,5000
0000017511,MAGILL,5072
0000017512,ROYAL PARK,5014
0000017513,HIGHGATE,5063
0000017514,WEST CROYDON,5008
0000017515,LINDEN PARK,5065
0000017516,LOCKLEYS,5032
0000017517,MAGILL,5072
0000017518,NAIRNE,5252
0000017519,NETLEY,5037
0000017520,Oakbank,5243
0000017521,ADELAIDE,5000
0000017522,PLYMPTON,5038
0000017523,SEACOMBE,5047
0000017524,WOODVILLE,5011
0000017525,Torrensville,5031
0000017526,WEST BEACH,5024
0000017527,WOODVILLE,5011
0000017528,PARK HOLME,5043
0000017529,BELAIR,5052
0000017530,EDEN HILLS,5050
0000017531,BRIGHTON,5048
0000017532,CHRISTIES BEACH,5165
0000017533,COLONEL LIGHT GARDENS,5041
0000017534,COROMANDEL VALLEY,5051
0000017535,St Mary's,5042
0000017536,SOUTH PLYMPTON,5038
0000017537,KINGSWOOD,5062
0000017538,KINGSWOOD,5062
0000017539,Clovelly Park,5042
0000017540,URRBRAE,5064
0000017541,WESTBOURNE PARK,5041
0000017542,DERNANCOURT,5075
0000017543,DAVOREN PARK,5113
0000017544,Blair Athol,5084
0000017545,NORTHFIELD,5085
0000017546,Pooraka,5095
0000017548,PARAFIELD GARDENS,5107
0000017553,BLANCHETOWN,5357
0000017554,BOOBOROWIE,5417
0000017556,CADELL,5321
0000017557,CAMBRAI,5353
0000017558,COBDOGLA,5346
0000017560,KOROONDA,5307
0000017561,KINGSTON-ON-MURRAY,5331
0000017564,LOXTON NORTH,5333
0000017565,LUCINDALE,5272
0000017566,MANNUM,5238
0000017567,MENINGIE,5264
0000017568,MORGAN,5320
0000017569,MOUNT GAMBIER,5290
0000017570,MURRAY BRIDGE,5253
0000017571,PINNAROO,5304
0000017572,RAMCO,5322
0000017573,RENMARK,5341
0000017574,RENMARK WEST,5341
0000017575,SWAN REACH,5354
0000017576,TAILEM BEND,5260
0000017577,TINTINARA,5266
0000017578,WAIKERIE,5330
0000017579,GLOSSOP,5344
0000017580,PARAFIELD GARDENS,5107
0000017581,BRINKWORTH,5464
0000017582,COOMANDOOK,5261
0000017583,MINDARIE,5309
0000017584,GERANIUM,5301
0000017585,SNOWTOWN,5520
0000017586,PARUNA,5311
0000017604,RENMARK,5341
0000017607,GILMAN,5013
0000017611,"SOUTH AUSTRALIA, 5031",5031
0000017612,Dry Creek,5094
0000017613,"21 BAULDERSTONE RD.,GEPPS CROSS,SA",5094
0000017615,"30-34 CHURCHILL RD. NTH, DRY CREEK",5520
0000017617,AMATA,0872
0000017618,AMATA,5722
0000017619,CEDUNA,5690
0000017620,Cleve,5640
0000017621,COOBER PEDY,5723
0000017622,GEPPS CROSS,5094
0000017623,South Australia,5710
0000017624,COWELL,5602
0000017625,South Australia,5602
0000017626,DARKE PEAK,5642
0000017627,"591 GRAND JUNCTION RD., GEPPS CROSS",5642
0000017628,HAWKER,5434
0000017629,KARCULTABY,5654
0000017630,KIMBA,5641
0000017631,Maitland,5573
0000017632,CAVAN,5094
0000017633,Napperby,5540
0000017634,Streaky Bay,5680
0000017635,WILMINGTON,5485
0000017636,GEPPS CROSS,5094
0000017637,South Australia,5734
0000017638,ANGASTON,5353
0000017640,MEADOWS,5201
0000017641,KANGAROO ISLAND,5220
0000017665,ADELAIDE,5000
0000017678,KILKENNY,5009
0000017680,BURRA,5417
0000017685,WINGFIELD,5013
0000017707,"27-29 Birralee Rd., Regency Park",5010
0000017724,TANUNDA    SA,5352
0000017737,CLARE,5453
0000017739,McCLAREN VALE,5171
0000017740,GLOSSOP,5344
0000017741,RENMARK,5341
0000017743,PADATHAWAY,5271
0000017752,GEPPS CROSS,5094
0000017753,BURRA,5417
0000017755,"ANDERSONS,17 ARUMA ST.,REGENCY PARK",5010
0000017761,Eudunda,5374
0000017773,Dry Creek,5094
0000017785,"RICHMOND, ADELAIDE",5033
0000017800,MILE END,5031
0000017807,VICTOR HARBOUR,5211
0000017818,MOUNT PLEASANT,5235
0000017821,CRYSTAL BROOK,5523
0000017822,BURTON,5110
0000017827,IRON KNOB,5601
0000017831,Mt Gambier,5290
0000017838,CAVAN,5094
0000017842,LANGHORNE CREEK,5255
0000017845,"591 GRAND JUNCTION RD, GEPPS CROSS",5094
0000017846,"10 WIRRIGA STREET, REGENCY PARK",5010
0000017848,"REGENCY PARK,GATE 2 (ATTN; P.TYSON)",5010
0000017863,ANGUE VALE,5117
0000017887,MILANG,5256
0000017889,ALDGATE,5154
0000017890,PORT ADELAIDE,5015
0000017901,Elizabeth,5113
0000017909,Lonsdale,5160
0000017915,"591 GRAND JUNCTION RD, GEPPS CROSS",5094
0000017938,"CAVAN, SOUTH AUSTRALIA",5094
0000017942,"13-21 WILKINS RD., GILMAN",5013
0000017949,Lonsdale,5160
0000017967,South Australia,5264
0000017981,REYNELLA,5161
0000017985,Lonsdale,5160
0000017986,Lonsdale,5160
0000017987,Lonsdale,5160
0000018000,REGENCY PARK,5010
0000018010,HAPPY VALLEY,5159
0000018022,21 BAULDERSTONE RD GEPPS CROSS,5094
0000018046,REGENCY PARK,5010
0000018053,WOODVILLE,5011
0000018065,"Lonsdale, SA , 5160",5160
0000018067,"591 GRAND JUNCTION RD., GEPPS CROSS",5094
0000018070,GEPPS CROSS,5094
0000018073,BOWDEN,5007
0000018108,"THEBARTON,",5031
0000018112,Mt Gambier,5290
0000018114,PORT LINCOLN,5606
0000018124,"316 CORMACK RD., WINGFIELD",5013
0000018129,CAVAN,5094
0000018148,"21 BUALDERSTONE RD., GEPPS CROSS",5094
0000018166,RICHMOND,5033
0000018171,"THEBARTON, SOUTH AUSTRALIA",5031
0000018318,PETERBOROUGH,5422
0000018325,BURTON,5110
0000018326,STEPNEY,5069
0000018329,REGENCY PARK,5010
0000018331,"ADELAIDE, 5013",5013
0000018352,GOLDEN GROVE,5125
0000018386,OSBORNE  SA,5017
0000018424,Mt Gambier,5290
0000018459,PORT ADELAIDE,5015
0000018476,WINGFIELD,5013
0000018485,WINGFIELD,5013
0000018554,PARAFIELD GARDENS,5107
0000018562,PORT ADELAIDE,5015
0000018567,PORT ADELIADE,5015
0000018606,Osborne,5017
0000018677,GILLMAN,5013
0000018680,WINGFIELD,5013
0000018693,Lobethal,5241
0000018730,GLENSIDE,5065
0000018748,NORWOOD,5070
0000018775,BROKEN HILL,2880
0000018862,Mt Gambier,5290
0000018875,McLAREN FLAT,5171
0000018983,NURIOOTPA,5355
0000018994,ex OSBORNE,5017
0000019004,WINGFIELD,5013
0000019008,Moorlands,5301
0000019009,Moorlands,5301
0000019036,ATHOL PARK,5012
0000019100,ANGLE PARK,5010
0000019106,EDWARDSTOWN,5039
0000019119,GREENFIELDS,5107
0000019197,PORT ADELAIDE,5015
0000019255,THEBARTON,5031
0000019258,BEVERLEY,5009
0000019259,CAVAN,5094
0000019261,WAIKERIE,5330
0000019271,MYRTLE BANK,5064
0000019314,Newton,5074
0000019317,Mt Gambier,5290
0000019332,PADTHAWAY,5271
0000019338,PINAROO,5304
0000019340,SA,5013
0000019367,FINDON,5023
0000019393,GREEN FIELDS,5107
0000019399,BOLIVAR,5110
0000019401,ATHOL PARK,5012
0000019427,PRICE,5303
0000019430,NORTH ADELAIDE,5006
0000019496,SEAVIEW DOWNS,5049
0000019570,FERRYDEN PARK.,5010
0000019575,RENMARK,5341
0000019606,BROKEN HILL,2880
0000019631,LOXTON,5333
0000019632,JERVOIS,5259
0000019634,ADELAIDE,5000
0000019649,ALBERTON,5014
0000019655,WOOLTANA HOME STATION,5710
0000019686,CAVAN,5094
0000019687,STRATHALBYN,5255
0000019692,OUTER HARBOUR,5018
0000019709,THEBARTON,5031
0000019722,OSBORNE  SA,5017
0000019800,PORT LINCOLN,5606
0000019801,BEVERLEY,5009
0000019832,GILLMAN,5013
0000019861,Hindmarsh,5007
0000019903,WINGFIELD,5013
0000019911,Hindmarsh,5007
0000019944,THEBARTON,5031
0000019945,BAMERA,5345
0000019980,BEVERLEY,5009
0000019993,STEPNEY,5069
0000020054,GEPPS CROSS,5094
0000020076,CAMDEN PARK,5038
0000020103,MYPOLONGA,5254
0000020139,CAVAN,5094
0000020178,Whyalla,5000
0000020209,Pooraka,5095
0000020216,CAMDEN PARK,5038
0000020232,WOOLTANA HOME STATION,5000
0000020246,PORT PIRIE,5033
0000020250,GILMAN,5013
0000020259,NORTH ADELAIDE,5006
0000020277,KILBURN,5084
0000020297,Torrensville,5031
0000020331,REGENCY PARK,5010
0000020338,ADELAIDE,5000
0000020339,ANGASTON,5010
0000020431,ADELAIDE  SA,5000
0000020433,ADELAIDE  SA,5000
0000020436,Clovelly Park,5042
0000020459,NORTH ADELAIDE,5085
0000020464,HAPPY VALLEY,5159
0000020465,CHRISTIES BEACH,5159
0000020466,GLENELG NORTH,5045
0000020469,Myponga,5159
0000020470,HOPE VALLEY,5090
0000020471,Anstey Hill,5159
0000020472,WEST LAKES,5021
0000020473,Bolivar DAFF Plant,5110
0000020474,Little Para,5159
0000020475,Barossa WTP,5159
0000020498,Osborne,5017
0000020499,Osborne,""
0000020531,SALISBURY PLAINS  SA,5109
0000020532,WOODVILLE,5011
0000020536,ADELAIDE,5001
0000020544,MCLAREN VALE,5355
0000020573,Osborne,5017
0000020625,ADELAIDE,5000
0000020643,PORT ADELAIDE,5015
0000020652,Wattle Park,5159
0000020657,GEPPS CROSS,5094
0000020680,MT BENSON (near Cape Jaffa),5000
0000020689,THEBARTON,5031
0000020703,PT WAKEFIELD,5550
0000020717,UPPER PORT WAKEFIELD (RESERVOIR),5550
0000020722,WHYALLA PLAYFORD,5600
0000020739,OUTER HARBOUR,5018
0000020788,REGENCY PARK,5010
0000020792,WINGFIELD,5013
0000020836,PASKEVILLE,5552
0000020841,Whyalla,5600
0000020866,MILE END,5035
0000020879,BERRI,5343
0000020887,GEPPS CROSS,5094
0000020900,UNDERDALE  SA,5032
0000020901,UNDERDALE,5032
0000020910,OLYMPIC DAM,5725
0000020911,NORTH DRY CREEK,5720
0000020967,BELAIR,5052
0000020971,MT BARKER,5251
0000020984,KILKENNY,5009
0000020997,THEBARTON,5031
0000021038,REGENCY PARK,5010
0000021051,MOUNT PLEASANT,5235
0000021138,ADELAIDE,5001
0000021192,Lock,5633
0000021193,ADELAIDE,5001
0000021223,ANGLE PARK,5010
0000021227,UNDERDALE  SA,5032
0000021233,Dry Creek,5094
0000021234,NARACOORTE,5271
0000021263,WINGFIELD,5013
0000021288,KEITH,5267
0000021296,CAVAN,5094
0000021305,GILLMAN,5013
0000021307,Cummins,5631
0000021321,GREENHILLS,5140
0000021338,JAMESTOWN  SA,5491
0000021340,RICHMOND,5033
0000021356,THEBARTON,5031
0000021366,PORT ADELAIDE,5015
0000021370,BALHANNAH,5250
0000021389,WASLEYS,5400
0000021390,BIRDWOOD,5234
0000021417,LOXTON,5333
0000021435,KENT TOWN,5067
0000021455,KARRALTA,5037
0000021486,REGENCY PARK,5010
0000021491,SALISBURY,5108
0000021498,REGENCY PARK,5010
0000021503,ROXBY DOWNS,5725
0000021506,MORPHETT VALE,5162
0000021512,COONAWARRA,5263
0000021562,WINGFIELD,5013
0000021576,PORT PIRIE,5540
0000021583,NORWOOD,5067
0000021584,Kensington,5068
0000021593,Flexistow,""
0000021594,FELIXSTOW,5070
0000021616,MORGAN,5320
0000021621,RENMARK,5341
0000021629,FERRYDEN PARK,5010
0000021639,ROSEWORTHY,5371
0000021640,MCLAREN VALE,5171
0000021645,RAMCO,5013
0000021665,MURRAY BRIDGE,5253
0000021671,BERRI,5343
0000021681,WOOMERA,5720
0000021693,PADTHAWAY,5271
0000021694,Coolaroo,3048
0000021713,WINGFIELD,5431
0000021805,Kensington,5070
0000021806,FELIXSTON,5070
0000021824,ATHOL PARK,5012
0000021843,Lonsdale,5160
0000021911,WOODVILLE,5011
0000021942,MONASH,5343
0000021977,REGENCY PARK,5010
0000021978,WOODFORDE,5072
0000021983,WOODVILLE WEST,5011
0000021998,NURIOOTPA,5355
0000022001,ATHOL PARK,5012
0000022006,ELIZABETH WEST,5113
0000022031,PORT AUGUSTA,5700
0000022032,PORT AUGUSTA,5700
0000022033,PORT AUGUSTA,5700
0000022060,EDINBURGH PARK,5112
0000022061,NURIOOTPA,5355
0000022079,THEBARTON,5031
0000022098,WOOMERA,5720
0000022099,Lonsdale,5160
0000022132,FORESTVILLE,5035
0000022168,KINGSTON ON MURRAY,5331
0000022187,Hindmarsh,5007
0000022194,WOODVILLE NORTH,5012
0000022196,BOLIVAR,5110
0000022207,KILKENNY,5009
0000022224,GILLMAN,5013
0000022238,GAWLER,5118
0000022240,Gawler Belt,5118
0000022288,BERRI,5343
0000022318,REGENCY PARK,5010
0000022331,JAMESTOWN,5491
0000022358,RENMARK,5341
0000022401,Lobethal,5241
0000022405,Mt Gambier,5290
0000022436,WINGFIELD,5013
0000022451,JAMESTOWN,5491
0000022484,RAMCO,5322
0000022485,WINGFIELD,5012
0000022486,ELIZABETH SOUTH,5112
0000022487,GLADSTONE,5471
0000022529,Hindmarsh,5007
0000022550,WINGFIELD,5013
0000022628,Dry Creek,5094
0000022684,Pooraka,5095
0000022709,Lonsdale,5160
0000022713,Elizabeth,5112
0000022715,"Daveyston, GREENOCK",5360
0000022734,Torrensville,5031
0000022752,Hindmarsh,5007
0000022763,"",""
0000022776,Penola,5277
0000022778,Penola,5277
0000022779,ELIZABETH WEST,5113
0000022793,BERRI,5343
0000022862,REGENCY PARK,5010
0000022866,FERRYDEN PARK,5010
0000022867,GILLMAN,5013
0000022922,PORT PIRIE,5540
0000022932,ELIZABETH WEST,5113
0000022933,REGENCY PARK,5010
0000022951,170 km due west to Site,5720
0000022956,PORT ADELAIDE,5015
0000022958,CAVAN,5094
0000023008,GREENACRES,5086
0000023011,REGENCY PARK,5942
0000023030,McCLAREN VALE,5171
0000023031,Lonsdale,5160
0000023044,WINGFIELD,5013
0000023045,SALISBURY,5108
0000023063,Dry Creek,5094
0000023071,ATHOL PARK,5012
0000023100,Two Wells,5501
0000023101,Maitland,5573
0000023114,Lonsdale,5150
0000023152,WINGFIELD,5013
0000023174,STRATHALBYN,5255
0000023197,LAMEROO,5302
0000023198,PINNAROO,5304
0000023203,GEPPS CROSS,5094
0000023221,LYNDOCH,5351
0000023222,CLARENDON,5157
0000023230,NORTH ADELAIDE,5006
0000023248,THEBARTON,5031
0000023282,VIRGINA,5121
0000023298,BERRI,5343
0000023323,ROSTREVOR,5073
0000023326,BROMPTON,5007
0000023331,ASHFORD,5035
0000023357,ALEXANDRIA,2526
0000023369,BEVERLEY,5009
0000023374,ST MARYS,5042
0000023380,BERRI,5343
0000023407,RENMARK,5341
0000023436,TERVALE,5452
0000023441,REGENCY PARK,5010
0000023456,HACKHAM,5163
0000023463,KERSBROOK,5231
0000023474,LOXTON,5333
0000023489,MARLESTON,5033
0000023490,Torrensville,5031
0000023501,Lonsdale,5160
0000023511,Dry Creek,5094
0000023520,Clarence Gardens,5039
0000023521,ATHOL PARK,5012
0000023522,Torrensville,5031
0000023539,EDWARDSTOWN,5039
0000023544,WINGFIELD,5013
0000023548,LOXTON,5333
0000023549,BERRI,5343
0000023572,DARLINGTON,5047
0000023585,WINGFIELD,5013
0000023610,ADELAIDE,5001
0000023611,KADINA,5554
0000023619,REGENCY PARK,5942
0000023638,GEPPS CROSS,5094
0000023645,OTTOWAY,5061
0000023674,Tanunda,5352
0000023706,Devon Park,5008
0000023707,Devon Park,5008
0000023717,KILKENNY,5009
0000023729,MEADOWS,5201
0000023789,Melrose Park,5039
0000023792,WATERVALE,5452
0000023793,Tanunda,5352
0000023794,Tanunda,5352
0000023818,GEPPS CROSS,5094
0000023823,MARLESTON,5033
0000023824,MARLESTON,5033
0000023846,ROSETER,5013
0000023848,UNLEY,5061
0000023876,ATHOL PARK,5012
0000023885,Dudley Park,5008
0000023887,PANORAMA,5041
0000023898,NORWOOD,5067
0000023916,Woodfield North,5013
0000023987,Torrensville,5031
0000024053,LANGHORNE CRK,5255
0000024054,LANGHORNE CREEK,5255
0000024057,VIRGINIA,5120
0000024067,RENMARK,5341
0000024074,ROYAL PARK,5014
0000024102,GEPPS CROSS,5094
0000024130,BEVERLEY,5009
0000024134,BEVERLEY,5009
0000024139,ADELAIDE,5001
0000024159,ADELAIDE,5001
0000024173,Lonsdale,5160
0000024182,Lonsdale,5160
0000024192,WINGFIELD,5013
0000024226,GEPPS CROSS,5094
0000024255,REGENCY PARK,5942
0000024256,GEPPS CROSS,5094
0000024259,KILKENNY,5009
0000024264,HENDON,5014
0000024269,MT COMPASS,5210
0000024277,BEVERLEY,5009
0000024278,MILE END,5031
0000024290,WINDSOR GARDENS,5087
0000024304,PORT ADELAIDE,5015
0000024305,PORT ADELAIDE,5013
0000024319,Dry Creek,5094
0000024326,NETLEY,5037
0000024327,NORWOOD,5067
0000024377,Blair Athol,5084
0000024391,ELIZABETH SOUTH,5112
0000024402,CRAIGMORE,5114
0000024404,BRIDGETER,5155
0000024406,Newton,5074
0000024410,OTTOWAY,5013
0000024418,BERRI,5343
0000024420,BERRI,5343
0000024422,NURIOOTPA,5355
0000024425,McLAREN FLAT,5263
0000024426,Tanunda,5352
0000024427,COONAWARRA,5263
0000024428,NURIOOTPA,5355
0000024431,WINGFIELD,5013
0000024468,UNDERDALE,5032
0000024536,RENMARK,5341
0000024557,Lonsdale,5160
0000024569,NORTH PLYMPTON,5037
0000024578,MCLAREN VALE,5171
0000024587,MT BARKER,5251
0000024590,Lonsdale,5160
0000024602,EUDUNA,5374
0000024692,VIRGINIA,5120
0000025370,OTTOWAY,5009
0000025371,KILBURN,5084
0000025372,THE LEVELS,5098
0000025373,KILKENNY,5009
0000025374,NURIOOTPA,5355
0000025375,HENDON,5040
0000025376,ROYAL PARK,5014
0000025377,MURRAY BRIDGE,5253
0000025378,NORTH PLYMPTON,5038
0000025379,ST MARYS,5042
0000025380,WOODVILLE,5011
0000025381,Albert Park,5014
0000025382,Lonsdale,5160
0000025477,EDWARDSTOWN,5039
0000025478,Pooraka,5095
0000025479,NORTH TERRACE,5000
0000025480,St. Marys,5042
0000025481,ELIZABETH WEST,5113
0000025482,NORTH PLYMPTON,5037
0000025483,WOODVILLE NORTH,5012
0000025484,RIDLEYTON,5008
0000025485,WOODVILLE NORTH,5012
0000025486,NORTH PLYMPTON,5037
0000025487,Lonsdale,5160
0000025488,EDWARDSTOWN,5039
0000025492,GLOSSOP,5344
0000025594,WINGFIELD,5013
0000025597,BEVERLEY,5009
0000025741,Melrose Park,5039
0000025742,BROMPTON,5007
0000025743,Lonsdale,5160
0000025744,GILLMAN,5015
0000025745,Lonsdale,5160
0000025746,KILBURN,5084
0000025777,HOLDEN HILL,5088
0000025778,Somerton Park,5044
0000025779,GEPPS CROSS,5094
0000025780,CAMDEN PARK,5038
0000025797,ELIZABETH WEST,5113
0000025805,HENDON,5040
0000025823,CAVAN,5094
0000025843,BEVERLEY,5009
0000025846,REGENCY PARK,5942
0000025862,LYNDOCH,5351
0000025865,NORTH ADELAIDE,5006
0000025870,CAMDEN PARK,5031
0000025897,ASHFORD,5035
0000025916,ST MARYS,5042
0000025947,LOXTON,5333
0000025952,Lonsdale,5160
0000025957,Torrensville,5031
0000025964,EDWARDSTOWN,5039
0000025985,BRISBANE,4001
0000025996,GEPPS CROSS,5094
0000025997,SHEIDOW PARK,5048
0000026025,CROYDEN,5008
0000026055,GEPPS CROSS,5094
0000026072,ATHOL PARK,5012
0000026076,REGENCY PARK,5010
0000026078,UNLEY,5061
0000026110,Torrensville,5031
0000026153,GEPPS CROSS,5094
0000026166,BEVERLEY,5009
0000026168,BEVERLEY,5009
0000026180,LANSDALE,5160
0000026183,EDWARDSTOWN,5039
0000026192,GEPPS CROSS,5094
0000026204,MOUNT COMPASS,5210
0000026207,Dry Creek,5094
0000026211,GILLMAN,5013
0000026215,Dry Creek,5094
0000026220,NETLEY,5037
0000026221,NORWOOD,5067
0000026243,KILBURN,5084
0000026246,Dry Creek,5040
0000026254,Newton,5074
0000026259,NURIOOTPA,5355
0000026261,HENDON,5040
0000026280,REGENCY PARK,5020
0000026318,MT BARKER,5251
0000026319,CAMDEN PARK,5038
0000026323,MILLICENT,5280
0000026325,BROWNLOW,5374
0000026651,NARACOORTE,5271
0000027483,GREEN FIELDS,5107
0000027540,ROSEWORTHY,5371
0000027568,SALISBURY SOUTH,5108
0000027580,THEBARTON,5031
0000027582,BELVIDERE,5255
0000027595,ADELAIDE,5000
0000027601,WILLIAMSTOWN,5351
0000027636,BIRKENHEAD,5015
0000027650,LINCOLN GAP,5700
0000027651,PORT AUGUSTA,5732
0000027652,PASKEVILLE,5552
0000027658,PASKEVILLE,5552
0000027659,PASKEVILLE,5555
0000027660,CRYSTAL BROOK,5523
0000027661,South Australia,5573
0000027662,Two Wells,5501
0000027701,RICHMOND,5033
0000027711,NORTH DRYCREEK,5094
0000027720,REGENCY PARK,5010
0000027722,GREEN FIELDS,5107
0000027723,PORT ADELAIDE,5015
0000027725,FERRYDEN PARK,5010
0000027750,ANGASTON,5353
0000027758,WINGFIELD,5013
0000027759,ANGLE PARK,5010
0000027760,RENMARK,5341
0000027769,"21 Bulderstone Rd, Gepps Cross",5094
0000027837,ROXBY DOWNS,5725
0000027840,"",5000
0000027847,MCLAREN VALE,5171
0000027848,LAURA,5480
0000027850,WINGFIELD,5013
0000027864,KENT TOWN,5071
0000027877,REGENCY PARK,5942
0000027880,MONASH,5342
0000027885,GILLMAN,5013
0000027891,Dry Creek,5094
0000027892,NORTH PLYMPTON,5037
0000027893,MCLAREN VALE,5171
0000027909,CLARE,5453
0000027910,RENMARK,5341
0000027912,ROWLAND FLAT,5352
0000027918,ROWLAND FLAT,5352
0000027922,Wayville,5034
0000027924,MCLAREN  VALE,5171
0000027926,MCLAREN VALE,5171
0000027930,Tanunda,5352
0000027949,Whyalla,5600
0000027996,REGENCY PARK,5010
0000028000,OTTOWAY,5013
0000028007,LANGHORNE CREEK,5255
0000028087,NURIOOTPA,5355
0000028098,KILKENNY,5009
0000028155,GILLMAN,5013
0000028173,Torrensville,5031
0000028205,WINGFIELD,5013
0000028214,CLARE,5453
0000028217,COONAWARRA,5263
0000028220,WINGFIELD,5013
0000028245,BOWDEN,5007
0000028277,SALISBURY SOUTH,5106
0000028286,Glynde,5070
0000028288,GILLMAN,5013
0000028306,WINGFIELD,5013
0000028340,Lonsdale,5162
0000028344,REGENCY PARK,5010
0000028355,NURIOOTPA,5355
0000028362,MILLICENT,5280
0000028373,KENSINGTON PARK,5068
0000028374,GEPPS CROSS,5094
0000028379,LUCINDALE,5272
0000028384,ADELAIDE,5000
0000028393,PADATHAWAY,5271
0000028394,PADTHAWAY,5271
0000028398,SALSBURY,5109
0000028401,WAIKERIE,5330
0000028407,Somerton Park,5044
0000028426,GEPPS CROSS,5094
0000028435,MCLAREN VALE,5171
0000028446,REGENCY PARK,5010
0000028461,ADELAIDE,5000
0000028502,REGENCY PARK,5010
0000028520,PORT ADELAIDE,5015
0000028537,GLADSTONE S.A.,5473
0000028619,Dry Creek,5094
0000028637,WINGFIELD,5013
0000028659,CAVAN,5094
0000028673,GILLMAN,5013
0000028715,BERRI,5343
0000028716,THEBARTON,5031
0000028733,RENMARK,5341
0000028737,NORWOOD,5067
0000028846,Tanunda,5352
0000028848,REGENCY PARK,5010
0000028861,Hindmarsh,5007
0000028868,ANGASTON,5353
0000028894,OTTOWAY,5013
0000028895,Hindmarsh,5007
0000028926,CAMDEN PARK,5038
0000028955,WINGFIELD,5013
0000028967,GLENELG NORTH,5045
0000028977,NETLEY,5037
0000028989,KILKENNY,5009
0000029057,Mt Gambier,5290
0000029075,BROMPTON,5007
0000029076,BOWDEN,5007
0000029084,Dry Creek,5094
0000029096,MURTHO,5341
0000029097,CURRENCY CREEK,5214
0000029109,BEVERLEY,5009
0000029124,THEBARTON,5031
0000029148,REGENCY PARK,5011
0000029157,Lonsdale,5160
0000029163,Hindmarsh,5007
0000029181,GEPPS CROSS,5094
0000029188,THEBARTON,5031
0000029225,HENDON,5014
0000029254,RENMARK,5341
0000029264,CAMPBELLTOWN,5074
0000029275,Dry Creek,5094
0000029286,BEVERLEY,5009
0000029297,Lonsdale,5160
0000029318,PORT LINCOLN,5606
0000029378,GEPPS CROSS,5094
0000029400,MILE END,5031
0000029405,Hilton,5033
0000029406,Elizabeth,5112
0000029452,REGENCY PARK,5010
0000029469,NORTH ADELAIDE,5006
0000029476,THEBARTON,5031
0000029497,FLAGSTAFF HILL,5159
0000029499,Kanmantoo,5252
0000029544,PORT ADELAIDE,5015
0000029565,REGENCY PARK,5010
0000029572,HENDON,5014
0000029577,BERRI,5343
0000029587,REGENCY PARK,5010
0000029589,Tanunda,5352
0000029598,GILLMAN,5013
0000029630,GREENFIELDS,5107
0000029636,HALLET,5419
0000029642,ROXBY DOWNS,5725
0000029646,GEPPS CROSS,5094
0000029652,CHANDLERS HILL,5159
0000029663,CHANDLERS HILL,5159
0000029671,PT ADELAIDE,5015
0000029679,FERRYDEN PARK,5010
0000029681,Tanunda,5352
0000029683,RENMARK,5341
0000029689,Mt Gambier,5290
0000029749,QUORN,5433
0000029750,QUORN,5433
0000029764,GILLMAN,5013
0000029770,REGENCY PARK,5010
0000029798,SALISBURY SOUTH,5106
0000029799,REGENCY PARK,5010
0000029800,REGENCY PARK,5010
0000029825,WINGFIELD,5013
0000029874,HENDON,5014
0000029908,LAMEROO,5302
0000029909,BURTON,5110
0000029931,GILLMAN,5013
0000029939,GREENFIELDS,""
0000029942,Melrose Park,5039
0000029953,ROXBY DOWNS,5725
0000029958,WINGFIELD,5013
0000029965,JAMESTOWN,5491
0000029971,BIRKENHEAD,5015
0000029983,WINGFIELD,5013
0000029998,"Mulgundawa, ADELAIDE",5000
0000030001,ROYAL PARK,5014
0000030027,VIRGINIA,5120
0000030069,CLARE,5453
0000030071,ANGASTON,5353
0000030088,MONASH,5342
0000030090,BEVERLEY,5009
0000030091,BEVERLEY,5009
0000030102,MC CLAREN VALE,5171
0000030120,ADELAIDE,5173
