SH_Customer No,SH_Customer City,SH_Customer Post Code
L-FO-FO-DS,"",""
L-FO-FO-EO,"",""
L-FO-FO-FF,"",""
L-FO-FO-FI,"",""
L-FO-FO-FV,"",""
L-FO-FO-HN,"",""
L-FO-FO-MB,"",""
L-FO-FO-ME,"",""
L-FO-FO-NS,"",""
L-FO-FO-NU,"",""
L-FO-FO-OT,"",""
L-FO-FO-PF,"",""
L-FO-FO-PO,"",""
L-FO-FO-SF,"",""
L-FO-FO-SK,"",""
L-FO-NA,"",""
L-FO-NA-NA,"",""
L-FO-PT,"",""
L-FO-PT-FN,"",""
L-HC,"",""
L-HC-HC,"",""
L-HC-HC-CA,"",""
L-HC-HC-CL,"",""
L-HC-HC-CR,"",""
L-HC-HC-DI,"",""
L-HC-HC-FO,"",""
L-HC-HP,"",""
L-HC-HP-CL,"",""
L-HC-HP-CR,"",""
L-HC-HP-DI,"",""
L-HC-HP-OT,"",""
L-HC-NA,"",""
L-HC-NA-NA,"",""
L-HC-PC,"",""
L-HC-PC-BY,"",""
L-HC-PC-CR,"",""
L-HC-PC-CS,"",""
L-HC-PC-FO,"",""
L-HC-PC-HH,"",""
L-HC-PC-MR,"",""
L-HC-PC-OT,"",""
L-HE,"",""
L-HE-BI,"",""
L-HE-BI-PV,"",""
L-HE-DN,"",""
L-HE-DN-DP,"",""
L-HE-MD,"",""
L-HE-MD-CN,"",""
L-HE-MD-EA,"",""
L-HE-MD-MA,"",""
L-HE-MD-RE,"",""
L-HE-NA,"",""
L-HE-NA-NA,"",""
L-HE-OM,"",""
L-HE-OM-DI,"",""
L-HE-OM-MP,"",""
L-HE-OM-SK,"",""
L-HE-PH,"",""
L-HE-PH-CM,"",""
L-HE-PH-CR,"",""
L-HE-PH-MP,"",""
L-HE-PH-RE,"",""
L-HE-SE,"",""
L-HE-SE-AC,"",""
L-HE-SE-AD,"",""
L-HE-SE-DS,"",""
L-HE-SE-DV,"",""
L-HE-SE-HO,"",""
LIBERTY,"",""
LINCOLN,"",""
LINDALE,"",""
LIN-DOW,"",""
LINPAC,"",""
LJPLASTICS,"",""
LJWALLACE,"",""
LK PLASTIC,"",""
LOUVRE,"",""
LSK,"",""
LTW MANUF,"",""
M,"",""
MACHIAJLAB,"",""
MADREGA,"",""
MAINLINE,"",""
MANILDRA,"",""
MARLEY,"",""
MARLEYPLAS,"",""
MARTOGG,"",""
MARUBENI,"",""
M-BC,"",""
M-BC-DG,"",""
M-BC-DG-EL,"",""
M-BC-DG-FR,"",""
M-BC-DG-OT,"",""
M-BC-EH,"",""
M-BC-EH-DS,"",""
M-BC-EH-EA,"",""
M-BC-EH-F1,"",""
M-BC-EH-MC,"",""
M-BC-EH-PT,"",""
M-BC-EH-TC,"",""
M-BC-MA,"",""
M-BC-MA-AR,"",""
M-BC-MA-BC,"",""
M-BC-MA-CA,"",""
M-BC-MA-CM,"",""
M-BC-MA-DI,"",""
M-BC-MA-FL,"",""
M-BC-MA-GL,"",""
M-BC-MA-IN,"",""
M-BC-MA-OT,"",""
M-BC-MA-PD,"",""
M-BC-MA-PI,"",""
M-BC-MA-PL,"",""
M-BC-MA-WO,"",""
M-BC-NA,"",""
M-BC-NA-NA,"",""
M-BC-RP,"",""
M-BC-RP-AB,"",""
M-BC-RP-AR,"",""
M-BC-RP-DC,"",""
M-BC-RP-OT,"",""
M-BC-SE,"",""
M-BC-SE-CC,"",""
M-BC-SE-CL,"",""
M-BC-SE-ES,"",""
M-BC-SE-MM,"",""
M-BC-SE-PB,"",""
M-BC-SE-SE,"",""
MCCORMICK,"",""
MCG,"",""
M-CM,"",""
M-CM-CF,"",""
M-CM-CF-CR,"",""
M-CM-CF-DI,"",""
M-CM-CF-DS,"",""
M-CM-CF-GA,"",""
M-CM-CF-MP,"",""
M-CM-CF-PM,"",""
M-CM-GM,"",""
M-CM-GM-CM,"",""
M-CM-GM-CR,"",""
M-CM-GM-DI,"",""
M-CM-GM-GA,"",""
M-CM-GM-MP,"",""
M-CM-GM-PM,"",""
M-CM-NA,"",""
M-CM-NA-NA,"",""
M-CM-PO,"",""
M-CM-PO-BC,"",""
M-CM-PO-BP,"",""
M-CM-PO-PL,"",""
M-CM-SE,"",""
M-CM-SE-DS,"",""
M-CM-SE-SE,"",""
M-CO,"",""
M-CO-NA,"",""
M-CO-NA-NA,"",""
M-CO-SE,"",""
M-CO-SE-DI,"",""
M-DF,"",""
M-DF-DE,"",""
M-DF-DE-CE,"",""
M-DF-FI,"",""
M-DF-FI-AT,"",""
M-DF-GO,"",""
M-DF-GO-DE,"",""
M-DF-GO-LO,"",""
M-DF-GO-RE,"",""
M-DF-NA,"",""
M-DF-NA-NA,"",""
MEADOWLEA,"",""
MEASURMATT,"",""
MEGARA,"",""
MELCANN,"",""
METALMANUF,"",""
MHG PLAS,"",""
MICRO,"",""
MIDCOAST,"",""
MILLENIUM,"",""
MILNES,"",""
MINIPACK,"",""
MINOR,1000,""
MITSUBISHI,"",""
M-LO,"",""
M-LO-NA,"",""
M-LO-NA-NA,"",""
M-LO-ST,"",""
M-LO-ST-SE,"",""
M-LO-TS,"",""
M-LO-TS-SS,"",""
M-LO-TS-TS,"",""
M-LS,"",""
M-LS-DI,"",""
M-LS-DI-CN,"",""
M-LS-DI-EN,"",""
M-LS-DI-OT,"",""
M-LS-DI-SP,"",""
M-LS-RT,"",""
M-LS-RT-AC,"",""
M-LS-RT-EN,"",""
M-LS-RT-SP,"",""
M-LS-SD,"",""
M-LS-SD-CN,"",""
M-LS-SD-NA,"",""
M-LS-SD-SP,"",""
MM METALS,"",""
MM_ELECTR,"",""
MMCABLE,CLAYTON,""
MMCABLES,"",""
MMG,"",""
M-MT,"",""
M-MT-MB,"",""
M-MT-MB-FB,"",""
M-MT-MI,"",""
M-MT-MI-CG,"",""
M-MT-MP,"",""
M-MT-MP-DM,"",""
M-MT-MP-TA,"",""
M-MT-MV,"",""
M-MT-MV-EL,"",""
M-MT-MV-EP,"",""
M-MT-MV-ES,"",""
M-MT-MV-FB,"",""
M-MT-MV-GV,"",""
M-MT-MV-HT,"",""
M-MT-MV-M1,"",""
M-MT-MV-M2,"",""
M-MT-MY,"",""
M-MT-MY-DM,"",""
M-MT-MY-LA,"",""
M-MT-PB,"",""
M-MT-PB-CY,"",""
M-MT-PB-GD,"",""
M-MT-PS,"",""
M-MT-PS-GD,"",""
MOBIL,"",""
MOJAK,"",""
MOMENTIVE,"",""
MOMOPAK,"",""
MONDELEZ,"",""
MONTELL,"",""
MORIARTY,"",""
MOSS PROD,"",""
M-PP,"",""
M-PP-IP,"",""
M-PP-IP-IK,"",""
M-PP-IP-P2,"",""
M-PP-NA,"",""
M-PP-NA-NA,"",""
M-PP-PA,"",""
M-PP-PA-AE,"",""
M-PP-PA-AL,"",""
M-PP-PA-CP,"",""
M-PP-PA-DI,"",""
M-PP-PA-GL,"",""
M-PP-PA-PC,"",""
M-PP-PA-PL,"",""
M-PP-PA-SH,"",""
M-PP-PP,"",""
M-PP-PP-PP,"",""
MSA,"",""
M-TE,"",""
M-TE-DR,"",""
M-TE-DR-CL,"",""
M-TE-FA,"",""
M-TE-FA-HL,"",""
M-TE-FA-MP,"",""
M-TE-FW,"",""
M-TE-FW-A3,"",""
M-TE-LS,"",""
M-TE-LS-OT,"",""
M-TE-LS-TA,"",""
M-TE-NA,"",""
M-TE-NA-NA,"",""
M-TE-WO,"",""
M-TE-WO-OT,"",""
M-TE-WO-SC,"",""
M-TE-WO-SN,"",""
M-TR,"",""
M-TR-AU,"",""
M-TR-AU-A3,"",""
M-TR-AU-CL,"",""
M-TR-AU-FU,"",""
M-TR-AU-MO,"",""
M-TR-AU-PL,"",""
M-TR-AU-RM,"",""
M-TR-AU-TY,"",""
M-TR-AU-VE,"",""
M-TR-AV,"",""
M-TR-AV-SE,"",""
M-TR-LE,"",""
M-TR-LE-OT,"",""
M-TR-LE-RC,"",""
M-TR-MR,"",""
M-TR-MR-CL,"",""
M-TR-MR-LE,"",""
M-TR-MR-OT,"",""
M-TR-MR-SE,"",""
M-TR-NA,"",""
M-TR-NA-NA,"",""
M-TR-TR,"",""
M-TR-TR-A3,"",""
M-TR-TR-SE,"",""
MURAPLAS,"",""
N,"",""
N211,MASCOT,2020
N220,BLACKTOWN,2148
N221,SOUTH NOWRA,2541
NAT STARCH,"",""
NATPAK,"",""
NATURES,"",""
NB LOVE,"",""
NEPEAN,"",""
NETAFIM,"",""
NEWCREST,"",""
NEXT,"",""
NIPPON,"",""
N-NA,"",""
N-NA-NA,"",""
N-NA-NA-NA,"",""
N-NA-OT,"",""
N-NA-OT-CO,"",""
NONETIME,"",""
NOWRA,"",""
NULINE,"",""
NYLEX,"",""
NYLEXROTO,"",""
NYRSTAR,"",""
O202,"Jalan Perak Satu, Kawasan Perindust",""
O303,"",""
O304,"246003 ANQUING, ANHUI. CHINA",""
OLEX,"",""
OLIN,"",""
ONETIME,"",""
ORG_HONEY,"",""
ORORA,"",""
OTTO,"",""
P&W,"",""
PAC COMPOS,"",""
PACDUN,"",""
PACIFICBBA,"",""
PACIFICDUN,"",""
PACIFICWLD,"",""
PACT,"",""
PARAMOUNT,"",""
PARKER,"",""
PCC,"",""
PDL IND,"",""
PENTAIR,"",""
PETERON,"",""
PFIZER,"",""
PHILMAC,"",""
PILON,"",""
PIPECOUP,"",""
PIRELLI,"",""
PLAS PAK,"",""
PLAS TECH,"",""
PLASINJEC,"",""
PLASPAK,"",""
PLASPROD,"",""
PLASTECH,"",""
PLASTICBAG,"",""
POL COAT,"",""
POLARCUP,ADELAIDE,""
POLY PROC,"",""
POLYAM,"",""
POLYBAGS,"",""
POLYEM,"",""
POLYPROP,"",""
POLYTHENE,"",""
POOL,"",""
POOLWERX,"",""
POPE PKG,"",""
PORT MACQ,"",""
PPG,"",""
PPI,"",""
PRECISION,"",""
PREFORMED,"",""
PRICE,"",""
PRICEPLAS,"",""
PROTECTEX,"",""
PT NEWMONT,"",""
Q334,Hamilton,4007
QUEEN,"",""
QUICKPACK,"",""
R,"",""
RABAR,"",""
RADIFORM,"",""
RAINSFORDS,"",""
RANDALL,"",""
RAYTHEON,"",""
RBM,"",""
REEPAK,"",""
RELIANCE,"",""
R-EN,"",""
R-EN-EL,"",""
R-EN-EL-EG,"",""
R-EN-EL-PG,"",""
R-EN-NA,"",""
R-EN-NA-NA,"",""
R-EN-OG,"",""
R-EN-OG-OE,"",""
R-EN-OG-OR,"",""
R-EN-PS,"",""
R-EN-PS-PS,"",""
R-EN-PS-SE,"",""
R-EN-RE,"",""
R-EN-RE-B1,"",""
R-EN-RE-SE,"",""
R-EN-RE-ST,"",""
R-EV,"",""
REVA,"",""
R-EV-CO,"",""
R-EV-CO-PE,"",""
R-EV-CT,"",""
R-EV-CT-SE,"",""
R-EV-GO,"",""
R-EV-GO-A2,"",""
R-EV-GO-RE,"",""
R-EV-NA,"",""
R-EV-NA-NA,"",""
R-EV-PS,"",""
R-EV-PS-SE,"",""
R-EV-RC,"",""
R-EV-RC-SE,"",""
R-EV-WM,"",""
R-EV-WM-RE,"",""
R-EV-WM-SE,"",""
RHEEM,"",""
RHINO,"",""
RIAN,"",""
RICEGROWER,"",""
RINGGRIP,"",""
RINNGRIP,"",""
RIO,"",""
R-LM,"",""
R-LM-MI,"",""
R-LM-MI-BA,"",""
R-LM-MI-CG,"",""
R-LM-MI-CO,"",""
R-LM-MI-DM,"",""
R-LM-MI-ES,"",""
R-LM-MI-IO,"",""
R-LM-MI-MG,"",""
R-LM-MI-MI,"",""
R-LM-MI-MP,"",""
R-LM-MI-MS,"",""
R-LM-MI-NI,"",""
R-LM-MI-OT,"",""
R-LM-MI-SE,"",""
R-LM-MI-TI,"",""
R-LM-MI-UR,"",""
R-LM-MI-ZL,"",""
R-MT,"",""
R-MT-ME,"",""
R-MT-ME-EP,"",""
R-MT-ME-FB,"",""
R-MT-ME-GV,"",""
R-MT-ME-HT,"",""
R-MT-ME-M1,"",""
R-MT-ME-PR,"",""
R-MT-ME-PS,"",""
R-MT-ME-SE,"",""
R-MT-MI,"",""
R-MT-MI-BA,"",""
R-MT-MI-CG,"",""
R-MT-MI-CO,"",""
R-MT-MI-DM,"",""
R-MT-MI-ES,"",""
R-MT-MI-IO,"",""
R-MT-MI-MG,"",""
R-MT-MI-MI,"",""
R-MT-MI-NI,"",""
R-MT-MI-OT,"",""
R-MT-MI-TI,"",""
R-MT-MI-UR,"",""
R-MT-MI-ZL,"",""
R-MT-MS,"",""
R-MT-MS-CM,"",""
R-MT-MS-EA,"",""
R-MT-MS-ES,"",""
R-MT-MS-EX,"",""
R-MT-MS-GR,"",""
R-MT-MS-GS,"",""
R-MT-MS-PS,"",""
R-MT-MS-WT,"",""
R-MT-NA,"",""
R-MT-NA-NA,"",""
R-MT-OP,"",""
R-MT-OP-ZL,"",""
R-MT-QU,"",""
R-MT-QU-A1,"",""
R-MT-QU-SA,"",""
RONLAI,"",""
ROTADYNE,"",""
ROTAQUIP,"",""
ROXBY,"",""
RUBICON,"",""
RUSKIN,"",""
R-WA,"",""
R-WA-NA,"",""
R-WA-NA-NA,"",""
R-WA-PS,"",""
R-WA-PS-CM,"",""
R-WA-PS-DS,"",""
R-WA-PS-EQ,"",""
R-WA-PS-ES,"",""
R-WA-PS-OT,"",""
R-WA-PS-SE,"",""
R-WA-PZ,"",""
R-WA-PZ-C1,"",""
R-WA-PZ-EI,"",""
R-WA-PZ-LE,"",""
R-WA-PZ-P1,"",""
R-WA-WT,"",""
R-WA-WT-MU,"",""
R-WA-WT-WT,"",""
RX PLAST,"",""
S206,ELIZABETH WEST,5113
S316,Mawson Lakes,5095
SABCO,"",""
SAFCO,"",""
SAMRA,"",""
SANSETSU,"",""
SARLON,"",""
SARSTEDT,"",""
SCALZO,"",""
SCHOLLE,"",""
SEALAPAK,"",""
SEALED,"",""
SEBAL,"",""
SECURED,"",""
SEELEY,"",""
SELSEAL,"",""
SF INDUST,"",""
SHAMROCK,"",""
SHELL,"",""
SHELL CO,"",""
SIEMENS,"",""
SILCRAFT,"",""
SNEDDON,"",""
SOCOBELL,"",""
SOLA,"",""
SOUTH,"",""
SOUTHCORP,"",""
SPC,"",""
SPECTRUM,"",""
SPHERE,"",""
SPOTLESS,"",""
ST REGIS,"",""
ST_PETERS,"",""
STAR PLUG,"",""
STARCHAUST,"",""
STELLAR,"",""
STERI-PLAS,"",""
STH PACIF,"",""
STHCRPFLEX,"",""
STHCRPRIGD,"",""
STHPACENT,"",""
STHRNDENT,"",""
STOLTHAVEN,"",""
STRATEGIC,"",""
STUTZ,"",""
SUNBEAM,"",""
SUNSHINE,"",""
SUNSTATE,"",""
SYNGENTA,"",""
T310,Boyer,7140
TANGARATTA,"",""
TAPEX,"",""
TARONG,"",""
TECHPLAS,"",""
TECHSHEET,"",""
TETRA PAK,"",""
THEPLASBAG,"",""
TIOXIDE,"",""
TIP TOP,"",""
TIWEST,"",""
TOMEN,"",""
TOOLTECH,"",""
TRANSCEND,"",""
TRANSPAC,"",""
TRI,"",""
TRIMCAST,"",""
TRITEC,"",""
TRI-TEX,"",""
TSTCARPET,"",""
TUBEMAKERS,"",""
TUSCAN,"",""
TUTA LAB,"",""
TYCAB,"",""
UNASCO,"",""
UNI-JECT,"",""
UNITED,"",""
UNITY,"",""
UNIVERSITY,"",""
UTILUX,"",""
V122,DEER PARK,3023
V214,FOOTSCRAY,3011
V217,10 Quinn Street,3072
V229,CLAYTON,3169
V242,Altona North,3025
V245,N/A,3202
V253,Coolaroo,3048
V256,THOMASTOWN,3074
V258,WEST HEIDELBERG,3181
V260,LARA,""
V292,Dandenong South,3175
V334,Singapore 627858,3000
V337,ASCOT VALE,3032
V344,Altona North,3025
V350,WEST MELBOURNE,3003
V351,CAMPBELLFIELD,3061
V357,Truganina,3029
V393,DOVETON,3177
VALMONT,"",""
VALPAK,"",""
VALSPAR,"",""
VAN LEER,"",""
VANGLOBE,"",""
VENTURE,"",""
VEOLIA,"",""
VINIDEX,"",""
VISCOUNT,"",""
VISCOUNTP,"",""
VONETIME,"",""
W213,Welshpool,6106
W307,West Kalgoorlie,6430
W317,NORTH FREMANTLE,6159
WA UNIVERS,"",""
WADEUTSHER,"",""
WADEUTSHR,"",""
WATERCORP,"",""
WATSFORD,"",""
WILLIAMSON,"",""
WILLOW,"",""
WILMAR,"",""
WINDSOR,"",""
WIPCO,"",""
WMC,"",""
WONETIME,"",""
WR GRACE,"",""
WUNDERLICH,"",""
YANG,"",""
YMCA,"",""
