,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,state of Sold-To Party
41781,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2015-10-06,22.0,TO,V114,9581,Cadbury  - Claremont,act
41871,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2015-07-27,23.0,TO,V114,9581,Cadbury  - Claremont,act
41945,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2015-06-01,22.0,TO,V114,9581,Cadbury  - Claremont,act
42013,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2015-04-23,23.0,TO,V114,9581,Cadbury  - Claremont,act
42016,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2015-04-22,0.0,TO,V114,9581,Cadbury  - Claremont,act
42042,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2015-04-01,18.0,TO,V114,9581,Cadbury  - Claremont,act
42127,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2015-02-06,20.0,TO,V114,9581,Cadbury  - Claremont,act
42176,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2015-01-08,20.0,TO,V114,9581,Cadbury  - Claremont,act
42205,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2014-12-16,18.0,TO,V114,9581,Cadbury  - Claremont,act
42207,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2014-12-12,0.0,TO,V114,9581,Cadbury  - Claremont,act
42284,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2014-10-20,20.0,TO,V114,9581,Cadbury  - Claremont,act
42327,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2014-09-15,20.0,TO,V114,9581,Cadbury  - Claremont,act
42481,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2014-06-12,19.0,TO,V114,9581,Cadbury  - Claremont,act
42552,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2014-04-30,20.0,TO,V114,9581,Cadbury  - Claremont,act
42561,56879,DTZ Pty Ltd,MHL-B,Magnesium Hydroxide Liquid,2014-04-28,0.0,TO,V114,9581,Cadbury  - Claremont,act
46056,58105,C.E. Industries Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2017-11-21,1.0,IBC,N118,58105,C.E. Industries Pty Ltd,act
46057,58105,C.E. Industries Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2017-11-20,0.0,IBC,N118,58105,C.E. Industries Pty Ltd,act
46180,58105,C.E. Industries Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2014-12-16,1.0,IBC,N118,58105,C.E. Industries Pty Ltd,act
92329,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-200,SODIUM HYPOCHLORITE 13% - 200l,2021-01-15,4.0,DRM,N106,5934,Dickson Aquatic Centre Pty Ltd,act
96831,53830,Icon Water Limited,SODHYP13-IBCSTNR,Sodium Hypochlorite 13% 1000L Non-Return,2021-04-15,12.0,BOX,N106,54253,Lower Molonglo Water Control Centre,act
96835,53830,Icon Water Limited,SODHYP13-IBCSTNR,Sodium Hypochlorite 13% 1000L Non-Return,2021-04-08,10.0,BOX,N106,54253,Lower Molonglo Water Control Centre,act
96841,53830,Icon Water Limited,SODHYP13-IBCSTNR,Sodium Hypochlorite 13% 1000L Non-Return,2021-03-31,20.0,BOX,N106,54253,Lower Molonglo Water Control Centre,act
96844,53830,Icon Water Limited,SODHYP13-IBCSTNR,Sodium Hypochlorite 13% 1000L Non-Return,2021-03-26,10.0,BOX,N106,54253,Lower Molonglo Water Control Centre,act
96846,53830,Icon Water Limited,SODHYP13-IBCSTNR,Sodium Hypochlorite 13% 1000L Non-Return,2021-03-22,10.0,BOX,N106,54253,Lower Molonglo Water Control Centre,act
96851,53830,Icon Water Limited,SODHYP13-IBCSTNR,Sodium Hypochlorite 13% 1000L Non-Return,2021-03-15,12.0,BOX,N106,54253,Lower Molonglo Water Control Centre,act
96858,53830,Icon Water Limited,SODHYP13-IBCSTNR,Sodium Hypochlorite 13% 1000L Non-Return,2021-03-08,10.0,BOX,N106,54253,Lower Molonglo Water Control Centre,act
96862,53830,Icon Water Limited,SODHYP13-IBCSTNR,Sodium Hypochlorite 13% 1000L Non-Return,2021-02-23,12.0,BOX,N106,54253,Lower Molonglo Water Control Centre,act
96863,53830,Icon Water Limited,SODHYP13-IBCSTNR,Sodium Hypochlorite 13% 1000L Non-Return,2021-02-18,12.0,BOX,N106,54253,Lower Molonglo Water Control Centre,act
96868,53830,Icon Water Limited,SODHYP13-IBCSTNR,Sodium Hypochlorite 13% 1000L Non-Return,2021-02-15,8.0,BOX,N106,54253,Lower Molonglo Water Control Centre,act
96876,53830,Icon Water Limited,SODHYP13-IBCSTNR,Sodium Hypochlorite 13% 1000L Non-Return,2021-02-05,9.0,BOX,N106,54253,Lower Molonglo Water Control Centre,act
100580,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-04-14,3500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
100583,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-04-14,1300.0,L,N106,5795,Australian Institute of Sport,act
100947,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-03-31,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
101190,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-03-24,1700.0,L,N106,5795,Australian Institute of Sport,act
101192,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-03-24,3000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
101412,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-03-17,1000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
101613,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-03-10,1200.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
101635,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-03-10,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
101812,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-03-03,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
101813,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-03-03,1500.0,L,N106,5795,Australian Institute of Sport,act
101839,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-03-03,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
102039,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-02-24,1000.0,L,N106,5795,Australian Institute of Sport,act
102040,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-02-24,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
102062,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-02-24,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
102270,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-02-17,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
102296,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-02-17,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
102506,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-02-10,3000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
102534,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-02-10,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
102734,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-02-03,3000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
102736,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-02-03,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
102772,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-02-03,3000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
103034,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-01-27,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
103229,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-01-20,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
103273,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-01-20,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
103497,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-01-13,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
103515,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-01-13,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
103717,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-01-06,2200.0,L,N106,5795,Australian Institute of Sport,act
103732,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-01-06,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
103758,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2021-01-06,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
103933,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-30,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
104099,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-23,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
104101,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-23,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
104360,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-16,1000.0,L,N106,5795,Australian Institute of Sport,act
104369,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-16,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
104371,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-16,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
104625,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-09,1000.0,L,N106,5795,Australian Institute of Sport,act
104629,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-09,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
104631,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-09,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
104785,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-05,4200.0,L,N106,5795,Australian Institute of Sport,act
104906,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-02,4000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
104908,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-12-02,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
105371,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-11-18,2500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
105373,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-11-18,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
105598,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-11-11,3000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
105604,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-11-11,3000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
105959,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-10-28,2600.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
105972,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-10-28,1000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
106261,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-10-17,700.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
106263,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-10-17,4000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
106529,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-10-07,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
106537,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-10-07,6000.0,L,N106,5795,Australian Institute of Sport,act
106899,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-09-23,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
107236,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-09-09,3500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
107853,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-08-12,4000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
108474,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-07-15,4000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
108475,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-07-15,5000.0,L,N106,5795,Australian Institute of Sport,act
111209,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-03-18,4000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
111445,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-03-11,1000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
111466,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-03-11,4200.0,L,N106,5795,Australian Institute of Sport,act
111467,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-03-11,2000.0,L,N106,5795,Australian Institute of Sport,act
111708,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-03-04,1500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
111993,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-02-26,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
111994,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-02-26,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
112121,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-02-22,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
112122,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-02-22,4000.0,L,N106,5795,Australian Institute of Sport,act
112254,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-02-19,1500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
112540,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-02-12,1000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
112548,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-02-12,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
112840,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-02-05,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
112860,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-02-05,4500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
113140,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-01-29,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
113363,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-01-22,3400.0,L,N106,5795,Australian Institute of Sport,act
113365,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-01-22,1200.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
113653,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-01-15,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
113654,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-01-15,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
114079,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-01-04,1500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
114081,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2020-01-04,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
114318,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-12-28,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
114322,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-12-28,4000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
114629,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-12-19,1800.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
114632,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-12-19,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
114865,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-12-14,2500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
114866,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-12-14,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
114881,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-12-13,2600.0,L,N106,5795,Australian Institute of Sport,act
114882,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-12-13,1600.0,L,N106,5795,Australian Institute of Sport,act
115259,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-12-04,1500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
115261,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-12-04,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
115262,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-12-04,3000.0,L,N106,5795,Australian Institute of Sport,act
115405,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-30,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
115512,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-27,1000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
115530,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-27,3500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
115807,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-20,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
115808,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-20,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
115809,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-20,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
116188,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-09,1500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
116192,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-09,1000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
116193,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-09,2500.0,L,N106,5795,Australian Institute of Sport,act
116194,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-09,2500.0,L,N106,5795,Australian Institute of Sport,act
116439,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-02,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
116440,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-11-02,1500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
116690,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-10-26,3000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
116691,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-10-26,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
116927,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-10-19,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
116929,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-10-19,1000.0,L,N106,5795,Australian Institute of Sport,act
116930,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-10-19,3000.0,L,N106,5795,Australian Institute of Sport,act
117339,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-10-05,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
117342,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-10-05,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
117344,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-10-05,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
117762,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-09-21,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
118186,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-09-07,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
118188,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-09-07,3300.0,L,N106,5795,Australian Institute of Sport,act
118189,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-09-07,3700.0,L,N106,5795,Australian Institute of Sport,act
118566,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-08-24,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
118568,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-08-24,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
118928,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-08-10,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
119266,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-07-27,3000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
119267,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-07-27,3000.0,L,N106,5795,Australian Institute of Sport,act
