,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,state of Sold-To Party
207008,17680,Council of Goyder,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-13,600.0,L,S106,17753,Burra Pool - Goyder Council,sa
207035,4179,Pembroke School Inc,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-12,1200.0,L,S106,28373,Pembroke School Pool,sa
207036,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-12,9000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207053,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-12,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
207070,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-12,1500.0,L,S106,37809,Elizabeth Aquadome,sa
207088,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-11,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
207090,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-11,10000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207091,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-11,2000.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
207092,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-11,2000.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
207136,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-11,1600.0,L,S106,46000,Port Pirie Pool,sa
207160,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-10,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207171,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-10,3000.0,L,S106,30120,ALDINGA WWTP,sa
207174,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-10,3000.0,L,S106,19430,North Adelaide Tanks,sa
207193,3877,Town of Gawler,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-10,1500.0,L,S106,51194,Gawler Aquatic Centre,sa
207216,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-09,10000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207223,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-09,1000.0,L,S106,27893,Quarrie Road/ McLaren Vale,sa
207321,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-05,12000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207348,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-05,10000.0,L,S106,30120,ALDINGA WWTP,sa
207355,21193,Veolia Water Services (ANZ) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-05,1000.0,L,V218,38774,Beaufort WTP,sa
207380,3841,Clare Swimming Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-04,1000.0,L,S106,40774,The Valley Lifestyle Centre,sa
207420,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-03,2200.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
207421,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-03,1000.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
207426,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-03,6000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
207427,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-03,2000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207428,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-01-03,5000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207509,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-30,2500.0,L,S106,51465,Golden Grove WWTP,sa
207515,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-30,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
207522,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-29,2500.0,L,S106,51465,Golden Grove WWTP,sa
207530,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-29,2500.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207536,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-29,800.0,L,S106,45990,Crystal Brook Pool,sa
207537,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-29,1000.0,L,S106,46000,Port Pirie Pool,sa
207538,4354,City of Port Augusta,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-29,1200.0,L,S106,37341,Ryan Mitchell Swim Centre,sa
207542,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-29,1000.0,L,S106,40867,Whyalla Leisure Centre,sa
207545,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-29,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207549,47158,Streaky Bay Area School Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-29,800.0,L,S106,47158,Streaky Bay Area School Council,sa
207563,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-29,1500.0,L,S106,37809,Elizabeth Aquadome,sa
207570,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-28,7000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207574,47246,Ceduna Area School,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-28,1000.0,L,S106,47246,Ceduna Area School,sa
207583,4008,Wakefield Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-28,700.0,L,S106,4009,Owen Pool,sa
207584,4008,Wakefield Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-28,700.0,L,S106,4011,Hamley Bridge Pool,sa
207585,4008,Wakefield Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-28,1200.0,L,S106,4010,Balaklava Pool,sa
207586,3877,Town of Gawler,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-28,1500.0,L,S106,51194,Gawler Aquatic Centre,sa
207587,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-28,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
207621,9428,Kimberly-Clark Australia Pty. Limit,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-27,16000.0,L,V116,9428,Kimberly-Clark Australia Pty. Limit,sa
207648,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-23,1000.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
207649,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-23,1500.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
207655,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-23,3000.0,L,S106,19430,North Adelaide Tanks,sa
207665,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-23,2000.0,L,S106,51465,Golden Grove WWTP,sa
207700,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-22,3000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207742,50425,Annesley College,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-21,1000.0,L,S106,50425,Annesley College,sa
207745,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-21,11000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207763,3841,Clare Swimming Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-21,1000.0,L,S106,39476,Riverton Pool,sa
207796,21193,Veolia Water Services (ANZ) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-21,10000.0,L,V116,41004,North Ballarat WWTP,sa
207824,11611,Trility Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-20,500.0,L,S106,40918,Glossop WTP,sa
207825,11611,Trility Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-20,250.0,L,S106,40917,Moorook WTP,sa
207835,50082,Thebarton Aquatic Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-20,1000.0,L,S106,50082,Thebarton Aquatic Centre,sa
207836,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-20,2500.0,L,S106,34874,Mawson Lakes /Green Fields Hypo Sta,sa
207855,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-20,2000.0,L,S106,30828,Wingfield Site,sa
207885,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-19,7000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207887,4179,Pembroke School Inc,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-19,1000.0,L,S106,28373,Pembroke School Pool,sa
207900,21978,Rostrevor College,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-19,1000.0,L,S106,21978,Rostrevor College,sa
207940,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-16,1000.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
207941,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-16,2000.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
207953,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-16,1600.0,L,S106,46000,Port Pirie Pool,sa
207954,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-16,2500.0,L,S106,51465,Golden Grove WWTP,sa
207963,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-16,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
207990,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-15,5000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
207997,4249,Coorong District Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-15,1000.0,L,S106,39789,Coonalpyn Swimming Pool,sa
208012,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-15,1000.0,L,S106,27893,Quarrie Road/ McLaren Vale,sa
208022,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-15,1500.0,L,S106,37809,Elizabeth Aquadome,sa
208033,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-14,1000.0,L,S106,37809,Elizabeth Aquadome,sa
208108,3877,Town of Gawler,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-13,1500.0,L,S106,51194,Gawler Aquatic Centre,sa
208116,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-13,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
208142,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-12,7000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208154,4024,Kapunda Swimming Pool,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-12,900.0,L,S106,4024,Kapunda Swimming Pool,sa
208188,4354,City of Port Augusta,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-09,1000.0,L,S106,37341,Ryan Mitchell Swim Centre,sa
208201,11132,Southern Mallee District Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-09,700.0,L,S106,23198,Pinnaroo Pool,sa
208208,3841,Clare Swimming Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-09,1000.0,L,S106,40774,The Valley Lifestyle Centre,sa
208213,17680,Council of Goyder,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-09,600.0,L,S106,17761,Eudunda Pool - Goyder Council,sa
208214,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-09,3000.0,L,S106,19430,North Adelaide Tanks,sa
208215,9413,Flinders Power Partnership,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-09,10000.0,L,S106,9413,Flinders Power Partnership,sa
208219,17680,Council of Goyder,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-09,600.0,L,S106,17753,Burra Pool - Goyder Council,sa
208239,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-08,2000.0,L,S106,51465,Golden Grove WWTP,sa
208247,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-08,1500.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
208248,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-08,1500.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
208250,9428,Kimberly-Clark Australia Pty. Limit,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-08,17000.0,L,V116,9428,Kimberly-Clark Australia Pty. Limit,sa
208258,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-08,1500.0,L,S106,37809,Elizabeth Aquadome,sa
208286,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-07,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208292,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-07,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
208293,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-07,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
208338,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-06,8000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208347,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-06,1000.0,L,S106,37809,Elizabeth Aquadome,sa
208385,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-05,7000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208394,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-05,2000.0,L,S106,51465,Golden Grove WWTP,sa
208396,50082,Thebarton Aquatic Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-05,1000.0,L,S106,50082,Thebarton Aquatic Centre,sa
208397,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-05,2000.0,L,S106,19430,North Adelaide Tanks,sa
208405,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-05,2000.0,L,S106,34874,Mawson Lakes /Green Fields Hypo Sta,sa
208422,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-02,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208474,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-01,10000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208487,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-01,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
208488,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-01,2000.0,L,S106,30828,Wingfield Site,sa
208513,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-12-01,1500.0,L,S106,37809,Elizabeth Aquadome,sa
208526,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-30,5000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208549,21193,Veolia Water Services (ANZ) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-30,10000.0,L,V116,41004,North Ballarat WWTP,sa
208577,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-29,1500.0,L,S106,37809,Elizabeth Aquadome,sa
208616,47243,Coober Pedy Area School,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-28,1000.0,L,S106,47243,Coober Pedy Area School,sa
208617,9372,Ace Chemical Company,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-28,6000.0,L,S106,9372,Ace Chemical Company,sa
208619,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-28,1700.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
208620,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-28,2100.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
208621,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-28,1600.0,L,S106,46000,Port Pirie Pool,sa
208622,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-28,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
208623,4209,St Peters College,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-28,1000.0,L,S106,4210,St Peters College - Senior School,sa
208624,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-28,9000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208668,47158,Streaky Bay Area School Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-26,800.0,L,S106,47158,Streaky Bay Area School Council,sa
208689,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-25,5000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
208690,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-25,10000.0,L,S106,30120,ALDINGA WWTP,sa
208691,3877,Town of Gawler,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-25,1500.0,L,S106,51194,Gawler Aquatic Centre,sa
208695,36512,Spalding Swimming Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-25,1000.0,L,S106,36512,Spalding Swimming Centre,sa
208697,47158,Streaky Bay Area School Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-25,100.0,L,S106,47158,Streaky Bay Area School Council,sa
208699,4249,Coorong District Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-25,1000.0,L,S106,39789,Coonalpyn Swimming Pool,sa
208732,4179,Pembroke School Inc,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-24,1000.0,L,S106,28373,Pembroke School Pool,sa
208774,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-23,4500.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208778,4354,City of Port Augusta,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-23,1100.0,L,S106,37341,Ryan Mitchell Swim Centre,sa
208833,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-22,4500.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208834,9428,Kimberly-Clark Australia Pty. Limit,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-22,20000.0,L,V116,9428,Kimberly-Clark Australia Pty. Limit,sa
208835,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-22,1800.0,L,S106,40867,Whyalla Leisure Centre,sa
208836,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-22,1500.0,L,S106,37809,Elizabeth Aquadome,sa
208850,9413,Flinders Power Partnership,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-22,10000.0,L,S106,9413,Flinders Power Partnership,sa
208875,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-21,5000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208891,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-21,700.0,L,S106,27893,Quarrie Road/ McLaren Vale,sa
208931,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-18,1100.0,L,S106,45990,Crystal Brook Pool,sa
208932,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-18,5000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208970,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-17,4000.0,L,S106,19399,Bolivar WWTP (Bulk),sa
208979,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-17,7000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
208998,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-17,2500.0,L,S106,19430,North Adelaide Tanks,sa
209019,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-17,1000.0,L,S106,37809,Elizabeth Aquadome,sa
209043,39065,YMCA of South Australia,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-16,1000.0,L,S106,37809,Elizabeth Aquadome,sa
209044,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-16,1500.0,L,S106,52133,Adelaide Aquatic Centre - East,sa
209045,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-16,2200.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
209046,50082,Thebarton Aquatic Centre,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-16,1000.0,L,S106,50082,Thebarton Aquatic Centre,sa
209048,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-16,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
209083,3877,Town of Gawler,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-15,1000.0,L,S106,51194,Gawler Aquatic Centre,sa
209115,51745,ALLWATER,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-15,2000.0,L,S106,30828,Wingfield Site,sa
209140,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-14,8000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
209156,49061,Alano Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-14,2500.0,L,S106,51465,Golden Grove WWTP,sa
209244,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-10,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
209256,21193,Veolia Water Services (ANZ) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-10,10000.0,L,V116,41004,North Ballarat WWTP,sa
209292,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-09,6000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
209300,9413,Flinders Power Partnership,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-09,10000.0,L,S106,9413,Flinders Power Partnership,sa
209349,21576,Port Pirie Regional Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-08,1600.0,L,S106,46000,Port Pirie Pool,sa
209398,9466,Pool Resources (SA) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-07,9000.0,L,S106,9466,Pool Resources (SA) Pty Ltd,sa
209414,3797,Corporation of the City of Adelaide,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-07,2500.0,L,S106,52132,Adelaide Aquatic Centre - West ( Ma,sa
209435,17680,Council of Goyder,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-05,500.0,L,S106,17761,Eudunda Pool - Goyder Council,sa
209436,17680,Council of Goyder,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-05,1000.0,L,S106,17753,Burra Pool - Goyder Council,sa
209442,41799,Osborne Cogeneration Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-04,5000.0,L,S106,41799,Osborne Cogeneration Pty Ltd,sa
209450,4179,Pembroke School Inc,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-04,1000.0,L,S106,28373,Pembroke School Pool,sa
209451,21978,Rostrevor College,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-04,1000.0,L,S106,21978,Rostrevor College,sa
209455,4354,City of Port Augusta,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-04,1200.0,L,S106,37341,Ryan Mitchell Swim Centre,sa
209492,9413,Flinders Power Partnership,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2011-11-03,10000.0,L,S106,9413,Flinders Power Partnership,sa
